div_dpto;departamento;div_mun;municipio;ano;mes;casos;fecha
15;Boyacá;15537;Paz de Río;2022;Noviembre;0;2022-11-30
15;Boyacá;15542;Pesca;2022;Noviembre;0;2022-11-30
15;Boyacá;15550;Pisba;2022;Noviembre;0;2022-11-30
15;Boyacá;15580;Quípama;2022;Noviembre;0;2022-11-30
15;Boyacá;15599;Ramiriquí;2022;Noviembre;0;2022-11-30
15;Boyacá;15600;Ráquira;2022;Noviembre;0;2022-11-30
15;Boyacá;15621;Rondón;2022;Noviembre;0;2022-11-30
15;Boyacá;15632;Saboyá;2022;Noviembre;0;2022-11-30
15;Boyacá;15638;Sáchica;2022;Noviembre;0;2022-11-30
15;Boyacá;15660;San Eduardo;2022;Noviembre;0;2022-11-30
15;Boyacá;15664;San José de Pare;2022;Noviembre;0;2022-11-30
15;Boyacá;15667;San Luis de Gaceno;2022;Noviembre;0;2022-11-30
15;Boyacá;15673;San Mateo;2022;Noviembre;0;2022-11-30
15;Boyacá;15676;San Miguel de Sema;2022;Noviembre;0;2022-11-30
15;Boyacá;15681;San Pablo de Borbur;2022;Noviembre;0;2022-11-30
15;Boyacá;15686;Santana;2022;Noviembre;0;2022-11-30
15;Boyacá;15690;Santa María;2022;Noviembre;0;2022-11-30
15;Boyacá;15693;Santa Rosa de Viterbo;2022;Noviembre;0;2022-11-30
15;Boyacá;15696;Santa Sofía;2022;Noviembre;0;2022-11-30
15;Boyacá;15720;Sativanorte;2022;Noviembre;0;2022-11-30
15;Boyacá;15723;Sativasur;2022;Noviembre;0;2022-11-30
15;Boyacá;15740;Siachoque;2022;Noviembre;0;2022-11-30
15;Boyacá;15753;Soatá;2022;Noviembre;0;2022-11-30
15;Boyacá;15755;Socotá;2022;Noviembre;0;2022-11-30
15;Boyacá;15757;Socha;2022;Noviembre;0;2022-11-30
15;Boyacá;15761;Somondoco;2022;Noviembre;0;2022-11-30
15;Boyacá;15762;Sora;2022;Noviembre;0;2022-11-30
15;Boyacá;15763;Sotaquirá;2022;Noviembre;0;2022-11-30
15;Boyacá;15764;Soracá;2022;Noviembre;0;2022-11-30
15;Boyacá;15774;Susacón;2022;Noviembre;0;2022-11-30
15;Boyacá;15776;Sutamarchán;2022;Noviembre;0;2022-11-30
15;Boyacá;15778;Sutatenza;2022;Noviembre;0;2022-11-30
15;Boyacá;15790;Tasco;2022;Noviembre;0;2022-11-30
15;Boyacá;15798;Tenza;2022;Noviembre;0;2022-11-30
15;Boyacá;15804;Tibaná;2022;Noviembre;0;2022-11-30
15;Boyacá;15806;Tibasosa;2022;Noviembre;0;2022-11-30
15;Boyacá;15808;Tinjacá;2022;Noviembre;0;2022-11-30
15;Boyacá;15810;Tipacoque;2022;Noviembre;0;2022-11-30
15;Boyacá;15814;Toca;2022;Noviembre;0;2022-11-30
15;Boyacá;15816;Togüí;2022;Noviembre;0;2022-11-30
15;Boyacá;15820;Tópaga;2022;Noviembre;0;2022-11-30
15;Boyacá;15822;Tota;2022;Noviembre;0;2022-11-30
15;Boyacá;15832;Tununguá;2022;Noviembre;0;2022-11-30
15;Boyacá;15835;Turmequé;2022;Noviembre;0;2022-11-30
15;Boyacá;15837;Tuta;2022;Noviembre;0;2022-11-30
15;Boyacá;15839;Tutazá;2022;Noviembre;0;2022-11-30
15;Boyacá;15842;Úmbita;2022;Noviembre;0;2022-11-30
15;Boyacá;15861;Ventaquemada;2022;Noviembre;0;2022-11-30
15;Boyacá;15879;Viracachá;2022;Noviembre;0;2022-11-30
15;Boyacá;15897;Zetaquira;2022;Noviembre;0;2022-11-30
17;Caldas;17013;Aguadas;2022;Noviembre;0;2022-11-30
17;Caldas;17042;Anserma;2022;Noviembre;0;2022-11-30
17;Caldas;17050;Aranzazu;2022;Noviembre;0;2022-11-30
17;Caldas;17088;Belalcázar;2022;Noviembre;0;2022-11-30
17;Caldas;17272;Filadelfia;2022;Noviembre;0;2022-11-30
17;Caldas;17388;La Merced;2022;Noviembre;0;2022-11-30
17;Caldas;17433;Manzanares;2022;Noviembre;0;2022-11-30
17;Caldas;17442;Marmato;2022;Noviembre;0;2022-11-30
17;Caldas;17444;Marquetalia;2022;Noviembre;0;2022-11-30
17;Caldas;17446;Marulanda;2022;Noviembre;0;2022-11-30
17;Caldas;17486;Neira;2022;Noviembre;0;2022-11-30
17;Caldas;17495;Norcasia;2022;Noviembre;0;2022-11-30
17;Caldas;17541;Pensilvania;2022;Noviembre;0;2022-11-30
17;Caldas;17616;Risaralda;2022;Noviembre;0;2022-11-30
17;Caldas;17653;Salamina;2022;Noviembre;0;2022-11-30
17;Caldas;17662;Samaná;2022;Noviembre;0;2022-11-30
17;Caldas;17665;San José;2022;Noviembre;0;2022-11-30
17;Caldas;17777;Supía;2022;Noviembre;0;2022-11-30
17;Caldas;17867;Victoria;2022;Noviembre;0;2022-11-30
17;Caldas;17873;Villamaría;2022;Noviembre;0;2022-11-30
17;Caldas;17877;Viterbo;2022;Noviembre;0;2022-11-30
18;Caquetá;18029;Albania;2022;Noviembre;0;2022-11-30
18;Caquetá;18094;Belén de Los Andaquíes;2022;Noviembre;0;2022-11-30
18;Caquetá;18205;Curillo;2022;Noviembre;0;2022-11-30
18;Caquetá;18247;El Doncello;2022;Noviembre;0;2022-11-30
18;Caquetá;18256;El Paujíl;2022;Noviembre;0;2022-11-30
18;Caquetá;18460;Milán;2022;Noviembre;0;2022-11-30
18;Caquetá;18479;Morelia;2022;Noviembre;0;2022-11-30
18;Caquetá;18592;Puerto Rico;2022;Noviembre;0;2022-11-30
18;Caquetá;18610;San José del Fragua;2022;Noviembre;0;2022-11-30
18;Caquetá;18753;San Vicente del Caguán;2022;Noviembre;0;2022-11-30
18;Caquetá;18756;Solano;2022;Noviembre;0;2022-11-30
18;Caquetá;18785;Solita;2022;Noviembre;0;2022-11-30
18;Caquetá;18860;Valparaíso;2022;Noviembre;0;2022-11-30
19;Cauca;19022;Almaguer;2022;Noviembre;0;2022-11-30
19;Cauca;19050;Argelia;2022;Noviembre;0;2022-11-30
19;Cauca;19075;Balboa;2022;Noviembre;0;2022-11-30
19;Cauca;19290;Florencia;2022;Noviembre;0;2022-11-30
19;Cauca;19318;Guapi;2022;Noviembre;0;2022-11-30
19;Cauca;19355;Inzá;2022;Noviembre;0;2022-11-30
19;Cauca;19364;Jambaló;2022;Noviembre;0;2022-11-30
19;Cauca;19392;La Sierra;2022;Noviembre;0;2022-11-30
19;Cauca;19397;La Vega;2022;Noviembre;0;2022-11-30
19;Cauca;19418;López de Micay;2022;Noviembre;0;2022-11-30
19;Cauca;19517;Páez;2022;Noviembre;0;2022-11-30
19;Cauca;19548;Piendamó - Tunía;2022;Noviembre;0;2022-11-30
19;Cauca;19585;Puracé;2022;Noviembre;0;2022-11-30
19;Cauca;19622;Rosas;2022;Noviembre;0;2022-11-30
19;Cauca;19693;San Sebastián;2022;Noviembre;0;2022-11-30
19;Cauca;19701;Santa Rosa;2022;Noviembre;0;2022-11-30
19;Cauca;19743;Silvia;2022;Noviembre;0;2022-11-30
19;Cauca;19785;Sucre;2022;Noviembre;0;2022-11-30
19;Cauca;19809;Timbiquí;2022;Noviembre;0;2022-11-30
19;Cauca;19824;Totoró;2022;Noviembre;0;2022-11-30
20;Cesar;20013;Agustín Codazzi;2022;Noviembre;0;2022-11-30
20;Cesar;20032;Astrea;2022;Noviembre;0;2022-11-30
20;Cesar;20045;Becerril;2022;Noviembre;0;2022-11-30
20;Cesar;20060;Bosconia;2022;Noviembre;0;2022-11-30
20;Cesar;20175;Chimichagua;2022;Noviembre;0;2022-11-30
20;Cesar;20228;Curumaní;2022;Noviembre;0;2022-11-30
20;Cesar;20295;Gamarra;2022;Noviembre;0;2022-11-30
20;Cesar;20383;La Gloria;2022;Noviembre;0;2022-11-30
20;Cesar;20400;La Jagua de Ibirico;2022;Noviembre;0;2022-11-30
20;Cesar;20443;Manaure Balcón del Cesar;2022;Noviembre;0;2022-11-30
20;Cesar;20517;Pailitas;2022;Noviembre;0;2022-11-30
20;Cesar;20550;Pelaya;2022;Noviembre;0;2022-11-30
20;Cesar;20614;Río de Oro;2022;Noviembre;0;2022-11-30
20;Cesar;20621;La Paz;2022;Noviembre;0;2022-11-30
20;Cesar;20710;San Alberto;2022;Noviembre;0;2022-11-30
20;Cesar;20787;Tamalameque;2022;Noviembre;0;2022-11-30
23;Córdoba;23068;Ayapel;2022;Noviembre;0;2022-11-30
23;Córdoba;23090;Canalete;2022;Noviembre;0;2022-11-30
23;Córdoba;23419;Los Córdobas;2022;Noviembre;0;2022-11-30
23;Córdoba;23500;Moñitos;2022;Noviembre;0;2022-11-30
23;Córdoba;23570;Pueblo Nuevo;2022;Noviembre;0;2022-11-30
23;Córdoba;23574;Puerto Escondido;2022;Noviembre;0;2022-11-30
23;Córdoba;23580;Puerto Libertador;2022;Noviembre;0;2022-11-30
23;Córdoba;23670;San Andrés Sotavento;2022;Noviembre;0;2022-11-30
23;Córdoba;23675;San Bernardo del Viento;2022;Noviembre;0;2022-11-30
23;Córdoba;23682;San José de Uré;2022;Noviembre;0;2022-11-30
23;Córdoba;23686;San Pelayo;2022;Noviembre;0;2022-11-30
23;Córdoba;23807;Tierralta;2022;Noviembre;0;2022-11-30
23;Córdoba;23815;Tuchín;2022;Noviembre;0;2022-11-30
23;Córdoba;23855;Valencia;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25001;Agua de Dios;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25019;Albán;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25040;Anolaima;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25053;Arbeláez;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25086;Beltrán;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25095;Bituima;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25099;Bojacá;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25120;Cabrera;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25123;Cachipay;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25148;Caparrapí;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25151;Cáqueza;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25154;Carmen de Carupa;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25168;Chaguaní;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25175;Chía;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25178;Chipaque;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25181;Choachí;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25183;Chocontá;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25200;Cogua;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25214;Cota;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25224;Cucunubá;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25245;El Colegio;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25258;El Peñón;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25260;El Rosal;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25281;Fosca;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25286;Funza;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25288;Fúquene;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25293;Gachalá;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25295;Gachancipá;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25297;Gachetá;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25299;Gama;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25312;Granada;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25317;Guachetá;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25320;Guaduas;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25322;Guasca;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25324;Guataquí;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25326;Guatavita;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25328;Guayabal de Síquima;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25335;Guayabetal;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25339;Gutiérrez;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25368;Jerusalén;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25372;Junín;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25377;La Calera;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25386;La Mesa;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25394;La Palma;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25398;La Peña;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25407;Lenguazaque;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25426;Machetá;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25436;Manta;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25438;Medina;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25483;Nariño;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25486;Nemocón;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25488;Nilo;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25489;Nimaima;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25491;Nocaima;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25506;Venecia;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25513;Pacho;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25518;Paime;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25524;Pandi;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25530;Paratebueno;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25535;Pasca;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25572;Puerto Salgar;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25580;Pulí;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25592;Quebradanegra;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25594;Quetame;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25596;Quipile;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25599;Apulo;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25612;Ricaurte;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25645;San Antonio del Tequendama;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25649;San Bernardo;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25653;San Cayetano;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25658;San Francisco;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25662;San Juan de Rioseco;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25718;Sasaima;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25736;Sesquilé;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25745;Simijaca;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25758;Sopó;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25769;Subachoque;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25772;Suesca;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25777;Supatá;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25779;Susa;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25781;Sutatausa;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25793;Tausa;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25797;Tena;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25799;Tenjo;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25805;Tibacuy;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25807;Tibirita;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25815;Tocaima;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25817;Tocancipá;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25839;Ubalá;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25841;Ubaque;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25843;Villa de San Diego de Ubaté;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25845;Une;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25851;Útica;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25862;Vergara;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25867;Vianí;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25871;Villagómez;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25873;Villapinzón;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25878;Viotá;2022;Noviembre;0;2022-11-30
25;Cundinamarca;25885;Yacopí;2022;Noviembre;0;2022-11-30
27;Chocó;27025;Alto Baudó;2022;Noviembre;0;2022-11-30
27;Chocó;27050;Atrato;2022;Noviembre;0;2022-11-30
27;Chocó;27073;Bagadó;2022;Noviembre;0;2022-11-30
27;Chocó;27075;Bahía Solano;2022;Noviembre;0;2022-11-30
27;Chocó;27077;Bajo Baudó;2022;Noviembre;0;2022-11-30
27;Chocó;27099;Bojayá;2022;Noviembre;0;2022-11-30
27;Chocó;27135;El Cantón del San Pablo;2022;Noviembre;0;2022-11-30
27;Chocó;27150;Carmen del Darién;2022;Noviembre;0;2022-11-30
27;Chocó;27160;Cértegui;2022;Noviembre;0;2022-11-30
27;Chocó;27205;Condoto;2022;Noviembre;0;2022-11-30
27;Chocó;27245;El Carmen de Atrato;2022;Noviembre;0;2022-11-30
27;Chocó;27250;El Litoral del San Juan;2022;Noviembre;0;2022-11-30
27;Chocó;27372;Juradó;2022;Noviembre;0;2022-11-30
27;Chocó;27413;Lloró;2022;Noviembre;0;2022-11-30
27;Chocó;27425;Medio Atrato;2022;Noviembre;0;2022-11-30
27;Chocó;27430;Medio Baudó;2022;Noviembre;0;2022-11-30
27;Chocó;27450;Medio San Juan;2022;Noviembre;0;2022-11-30
27;Chocó;27491;Nóvita;2022;Noviembre;0;2022-11-30
27;Chocó;27580;Río Iró;2022;Noviembre;0;2022-11-30
27;Chocó;27600;Río Quito;2022;Noviembre;0;2022-11-30
27;Chocó;27660;San José del Palmar;2022;Noviembre;0;2022-11-30
27;Chocó;27800;Unguía;2022;Noviembre;0;2022-11-30
27;Chocó;27810;Unión Panamericana;2022;Noviembre;0;2022-11-30
41;Huila;41013;Agrado;2022;Noviembre;0;2022-11-30
41;Huila;41016;Aipe;2022;Noviembre;0;2022-11-30
41;Huila;41026;Altamira;2022;Noviembre;0;2022-11-30
41;Huila;41078;Baraya;2022;Noviembre;0;2022-11-30
41;Huila;41206;Colombia;2022;Noviembre;0;2022-11-30
41;Huila;41244;Elías;2022;Noviembre;0;2022-11-30
41;Huila;41298;Garzón;2022;Noviembre;0;2022-11-30
41;Huila;41306;Gigante;2022;Noviembre;0;2022-11-30
41;Huila;41319;Guadalupe;2022;Noviembre;0;2022-11-30
41;Huila;41357;Íquira;2022;Noviembre;0;2022-11-30
41;Huila;41378;La Argentina;2022;Noviembre;0;2022-11-30
41;Huila;41483;Nátaga;2022;Noviembre;0;2022-11-30
41;Huila;41503;Oporapa;2022;Noviembre;0;2022-11-30
41;Huila;41518;Paicol;2022;Noviembre;0;2022-11-30
41;Huila;41524;Palermo;2022;Noviembre;0;2022-11-30
41;Huila;41530;Palestina;2022;Noviembre;0;2022-11-30
41;Huila;41548;Pital;2022;Noviembre;0;2022-11-30
41;Huila;41615;Rivera;2022;Noviembre;0;2022-11-30
41;Huila;41660;Saladoblanco;2022;Noviembre;0;2022-11-30
41;Huila;41668;San Agustín;2022;Noviembre;0;2022-11-30
41;Huila;41676;Santa María;2022;Noviembre;0;2022-11-30
41;Huila;41770;Suaza;2022;Noviembre;0;2022-11-30
41;Huila;41791;Tarqui;2022;Noviembre;0;2022-11-30
41;Huila;41797;Tesalia;2022;Noviembre;0;2022-11-30
41;Huila;41799;Tello;2022;Noviembre;0;2022-11-30
41;Huila;41872;Villavieja;2022;Noviembre;0;2022-11-30
44;La Guajira;44035;Albania;2022;Noviembre;0;2022-11-30
44;La Guajira;44098;Distracción;2022;Noviembre;0;2022-11-30
44;La Guajira;44110;El Molino;2022;Noviembre;0;2022-11-30
44;La Guajira;44378;Hatonuevo;2022;Noviembre;0;2022-11-30
44;La Guajira;44420;La Jagua del Pilar;2022;Noviembre;0;2022-11-30
44;La Guajira;44650;San Juan del Cesar;2022;Noviembre;0;2022-11-30
44;La Guajira;44855;Urumita;2022;Noviembre;0;2022-11-30
44;La Guajira;44874;Villanueva;2022;Noviembre;0;2022-11-30
47;Magdalena;47030;Algarrobo;2022;Noviembre;0;2022-11-30
47;Magdalena;47053;Aracataca;2022;Noviembre;0;2022-11-30
47;Magdalena;47161;Cerro de San Antonio;2022;Noviembre;0;2022-11-30
47;Magdalena;47170;Chibolo;2022;Noviembre;0;2022-11-30
47;Magdalena;47205;Concordia;2022;Noviembre;0;2022-11-30
47;Magdalena;47258;El Piñón;2022;Noviembre;0;2022-11-30
47;Magdalena;47460;Nueva Granada;2022;Noviembre;0;2022-11-30
47;Magdalena;47541;Pedraza;2022;Noviembre;0;2022-11-30
47;Magdalena;47545;Pijiño del Carmen;2022;Noviembre;0;2022-11-30
47;Magdalena;47570;Puebloviejo;2022;Noviembre;0;2022-11-30
47;Magdalena;47605;Remolino;2022;Noviembre;0;2022-11-30
47;Magdalena;47660;Sabanas de San Ángel;2022;Noviembre;0;2022-11-30
47;Magdalena;47675;Salamina;2022;Noviembre;0;2022-11-30
47;Magdalena;47692;San Sebastián de Buenavista;2022;Noviembre;0;2022-11-30
47;Magdalena;47703;San Zenón;2022;Noviembre;0;2022-11-30
47;Magdalena;47707;Santa Ana;2022;Noviembre;0;2022-11-30
47;Magdalena;47720;Santa Bárbara de Pinto;2022;Noviembre;0;2022-11-30
47;Magdalena;47798;Tenerife;2022;Noviembre;0;2022-11-30
47;Magdalena;47960;Zapayán;2022;Noviembre;0;2022-11-30
50;Meta;50110;Barranca de Upía;2022;Noviembre;0;2022-11-30
50;Meta;50124;Cabuyaro;2022;Noviembre;0;2022-11-30
50;Meta;50223;Cubarral;2022;Noviembre;0;2022-11-30
50;Meta;50226;Cumaral;2022;Noviembre;0;2022-11-30
50;Meta;50245;El Calvario;2022;Noviembre;0;2022-11-30
50;Meta;50251;El Castillo;2022;Noviembre;0;2022-11-30
50;Meta;50270;El Dorado;2022;Noviembre;0;2022-11-30
50;Meta;50287;Fuente de Oro;2022;Noviembre;0;2022-11-30
50;Meta;50318;Guamal;2022;Noviembre;0;2022-11-30
50;Meta;50330;Mesetas;2022;Noviembre;0;2022-11-30
50;Meta;50370;Uribe;2022;Noviembre;0;2022-11-30
50;Meta;50400;Lejanías;2022;Noviembre;0;2022-11-30
50;Meta;50450;Puerto Concordia;2022;Noviembre;0;2022-11-30
50;Meta;50573;Puerto López;2022;Noviembre;0;2022-11-30
50;Meta;50590;Puerto Rico;2022;Noviembre;0;2022-11-30
50;Meta;50606;Restrepo;2022;Noviembre;0;2022-11-30
50;Meta;50680;San Carlos de Guaroa;2022;Noviembre;0;2022-11-30
50;Meta;50683;San Juan de Arama;2022;Noviembre;0;2022-11-30
50;Meta;50686;San Juanito;2022;Noviembre;0;2022-11-30
50;Meta;50711;Vistahermosa;2022;Noviembre;0;2022-11-30
52;Nariño;52019;Albán;2022;Noviembre;0;2022-11-30
52;Nariño;52022;Aldana;2022;Noviembre;0;2022-11-30
52;Nariño;52036;Ancuya;2022;Noviembre;0;2022-11-30
52;Nariño;52051;Arboleda;2022;Noviembre;0;2022-11-30
52;Nariño;52083;Belén;2022;Noviembre;0;2022-11-30
52;Nariño;52110;Buesaco;2022;Noviembre;0;2022-11-30
52;Nariño;52203;Colón;2022;Noviembre;0;2022-11-30
52;Nariño;52207;Consacá;2022;Noviembre;0;2022-11-30
52;Nariño;52210;Contadero;2022;Noviembre;0;2022-11-30
52;Nariño;52215;Córdoba;2022;Noviembre;0;2022-11-30
52;Nariño;52224;Cuaspud Carlosama;2022;Noviembre;0;2022-11-30
52;Nariño;52227;Cumbal;2022;Noviembre;0;2022-11-30
52;Nariño;52233;Cumbitara;2022;Noviembre;0;2022-11-30
52;Nariño;52240;Chachagüí;2022;Noviembre;0;2022-11-30
52;Nariño;52254;El Peñol;2022;Noviembre;0;2022-11-30
52;Nariño;52258;El Tablón de Gómez;2022;Noviembre;0;2022-11-30
52;Nariño;52287;Funes;2022;Noviembre;0;2022-11-30
52;Nariño;52317;Guachucal;2022;Noviembre;0;2022-11-30
52;Nariño;52323;Gualmatán;2022;Noviembre;0;2022-11-30
52;Nariño;52352;Iles;2022;Noviembre;0;2022-11-30
52;Nariño;52354;Imués;2022;Noviembre;0;2022-11-30
52;Nariño;52378;La Cruz;2022;Noviembre;0;2022-11-30
52;Nariño;52381;La Florida;2022;Noviembre;0;2022-11-30
52;Nariño;52385;La Llanada;2022;Noviembre;0;2022-11-30
52;Nariño;52405;Leiva;2022;Noviembre;0;2022-11-30
52;Nariño;52411;Linares;2022;Noviembre;0;2022-11-30
52;Nariño;52418;Los Andes;2022;Noviembre;0;2022-11-30
52;Nariño;52427;Magüí;2022;Noviembre;0;2022-11-30
52;Nariño;52473;Mosquera;2022;Noviembre;0;2022-11-30
52;Nariño;52480;Nariño;2022;Noviembre;0;2022-11-30
52;Nariño;52506;Ospina;2022;Noviembre;0;2022-11-30
52;Nariño;52520;Francisco Pizarro;2022;Noviembre;0;2022-11-30
52;Nariño;52560;Potosí;2022;Noviembre;0;2022-11-30
52;Nariño;52565;Providencia;2022;Noviembre;0;2022-11-30
52;Nariño;52573;Puerres;2022;Noviembre;0;2022-11-30
52;Nariño;52585;Pupiales;2022;Noviembre;0;2022-11-30
52;Nariño;52621;Roberto Payán;2022;Noviembre;0;2022-11-30
52;Nariño;52685;San Bernardo;2022;Noviembre;0;2022-11-30
52;Nariño;52687;San Lorenzo;2022;Noviembre;0;2022-11-30
52;Nariño;52693;San Pablo;2022;Noviembre;0;2022-11-30
52;Nariño;52694;San Pedro de Cartago;2022;Noviembre;0;2022-11-30
52;Nariño;52696;Santa Bárbara;2022;Noviembre;0;2022-11-30
52;Nariño;52720;Sapuyes;2022;Noviembre;0;2022-11-30
52;Nariño;52788;Tangua;2022;Noviembre;0;2022-11-30
52;Nariño;52838;Túquerres;2022;Noviembre;0;2022-11-30
52;Nariño;52885;Yacuanquer;2022;Noviembre;0;2022-11-30
54;Norte de Santander;54003;Ábrego;2022;Noviembre;0;2022-11-30
54;Norte de Santander;54051;Arboledas;2022;Noviembre;0;2022-11-30
54;Norte de Santander;54099;Bochalema;2022;Noviembre;0;2022-11-30
54;Norte de Santander;54109;Bucarasica;2022;Noviembre;0;2022-11-30
54;Norte de Santander;54125;Cácota;2022;Noviembre;0;2022-11-30
54;Norte de Santander;54128;Cáchira;2022;Noviembre;0;2022-11-30
54;Norte de Santander;54172;Chinácota;2022;Noviembre;0;2022-11-30
54;Norte de Santander;54174;Chitagá;2022;Noviembre;0;2022-11-30
54;Norte de Santander;54206;Convención;2022;Noviembre;0;2022-11-30
54;Norte de Santander;54223;Cucutilla;2022;Noviembre;0;2022-11-30
54;Norte de Santander;54239;Durania;2022;Noviembre;0;2022-11-30
54;Norte de Santander;54261;El Zulia;2022;Noviembre;0;2022-11-30
54;Norte de Santander;54313;Gramalote;2022;Noviembre;0;2022-11-30
54;Norte de Santander;54344;Hacarí;2022;Noviembre;0;2022-11-30
54;Norte de Santander;54347;Herrán;2022;Noviembre;0;2022-11-30
54;Norte de Santander;54377;Labateca;2022;Noviembre;0;2022-11-30
54;Norte de Santander;54398;La Playa;2022;Noviembre;0;2022-11-30
54;Norte de Santander;54405;Los Patios;2022;Noviembre;0;2022-11-30
54;Norte de Santander;54480;Mutiscua;2022;Noviembre;0;2022-11-30
