div_dpto;departamento;div_mun;municipio;ano;mes;area_geo;proy;casos;tasa;porcentaje;mun_dep
17;Caldas;17433;Manzanares;2022;Mayo;Total;18106;0;0;0;Manzanares - Caldas
17;Caldas;17433;Manzanares;2022;Noviembre;Total;18106;0;0;0;Manzanares - Caldas
17;Caldas;17433;Manzanares;2023;Abril;Total;18280;0;0;0;Manzanares - Caldas
17;Caldas;17433;Manzanares;2023;Agosto;Total;18280;0;0;;Manzanares - Caldas
17;Caldas;17433;Manzanares;2023;Diciembre;Total;18280;0;0;;Manzanares - Caldas
17;Caldas;17433;Manzanares;2023;Enero;Total;18280;0;0;0;Manzanares - Caldas
17;Caldas;17433;Manzanares;2023;Mayo;Total;18280;0;0;0;Manzanares - Caldas
17;Caldas;17433;Manzanares;2023;Noviembre;Total;18280;0;0;;Manzanares - Caldas
17;Caldas;17433;Manzanares;2023;Octubre;Total;18280;0;0;;Manzanares - Caldas
17;Caldas;17433;Manzanares;2023;Septiembre;Total;18280;0;0;;Manzanares - Caldas
17;Caldas;17442;Marmato;2022;Agosto;Total;9330;0;0;0;Marmato - Caldas
17;Caldas;17442;Marmato;2022;Diciembre;Total;9330;0;0;0;Marmato - Caldas
17;Caldas;17442;Marmato;2022;Febrero;Total;9330;0;0;0;Marmato - Caldas
17;Caldas;17442;Marmato;2022;Noviembre;Total;9330;0;0;0;Marmato - Caldas
17;Caldas;17442;Marmato;2022;Octubre;Total;9330;0;0;0;Marmato - Caldas
17;Caldas;17442;Marmato;2022;Septiembre;Total;9330;0;0;0;Marmato - Caldas
17;Caldas;17442;Marmato;2023;Agosto;Total;9419;0;0;;Marmato - Caldas
17;Caldas;17442;Marmato;2023;Diciembre;Total;9419;0;0;;Marmato - Caldas
17;Caldas;17442;Marmato;2023;Enero;Total;9419;0;0;0;Marmato - Caldas
17;Caldas;17442;Marmato;2023;Febrero;Total;9419;0;0;0;Marmato - Caldas
17;Caldas;17442;Marmato;2023;Julio;Total;9419;0;0;0;Marmato - Caldas
17;Caldas;17442;Marmato;2023;Junio;Total;9419;0;0;0;Marmato - Caldas
17;Caldas;17442;Marmato;2023;Mayo;Total;9419;0;0;0;Marmato - Caldas
17;Caldas;17442;Marmato;2023;Noviembre;Total;9419;0;0;;Marmato - Caldas
17;Caldas;17442;Marmato;2023;Octubre;Total;9419;0;0;;Marmato - Caldas
17;Caldas;17442;Marmato;2023;Septiembre;Total;9419;0;0;;Marmato - Caldas
17;Caldas;17444;Marquetalia;2022;Abril;Total;13727;0;0;0;Marquetalia - Caldas
17;Caldas;17444;Marquetalia;2022;Agosto;Total;13727;0;0;0;Marquetalia - Caldas
17;Caldas;17444;Marquetalia;2022;Diciembre;Total;13727;0;0;0;Marquetalia - Caldas
17;Caldas;17444;Marquetalia;2022;Enero;Total;13727;0;0;0;Marquetalia - Caldas
17;Caldas;17444;Marquetalia;2022;Julio;Total;13727;0;0;0;Marquetalia - Caldas
17;Caldas;17444;Marquetalia;2022;Junio;Total;13727;0;0;0;Marquetalia - Caldas
17;Caldas;17444;Marquetalia;2022;Marzo;Total;13727;0;0;0;Marquetalia - Caldas
17;Caldas;17444;Marquetalia;2022;Mayo;Total;13727;0;0;0;Marquetalia - Caldas
17;Caldas;17444;Marquetalia;2022;Noviembre;Total;13727;0;0;0;Marquetalia - Caldas
17;Caldas;17444;Marquetalia;2022;Octubre;Total;13727;0;0;0;Marquetalia - Caldas
17;Caldas;17444;Marquetalia;2022;Septiembre;Total;13727;0;0;0;Marquetalia - Caldas
17;Caldas;17444;Marquetalia;2023;Agosto;Total;13859;0;0;;Marquetalia - Caldas
17;Caldas;17444;Marquetalia;2023;Diciembre;Total;13859;0;0;;Marquetalia - Caldas
17;Caldas;17444;Marquetalia;2023;Enero;Total;13859;0;0;0;Marquetalia - Caldas
17;Caldas;17444;Marquetalia;2023;Febrero;Total;13859;0;0;0;Marquetalia - Caldas
17;Caldas;17444;Marquetalia;2023;Julio;Total;13859;0;0;0;Marquetalia - Caldas
17;Caldas;17444;Marquetalia;2023;Junio;Total;13859;0;0;0;Marquetalia - Caldas
17;Caldas;17444;Marquetalia;2023;Marzo;Total;13859;0;0;0;Marquetalia - Caldas
17;Caldas;17444;Marquetalia;2023;Mayo;Total;13859;0;0;0;Marquetalia - Caldas
17;Caldas;17444;Marquetalia;2023;Noviembre;Total;13859;0;0;;Marquetalia - Caldas
17;Caldas;17444;Marquetalia;2023;Octubre;Total;13859;0;0;;Marquetalia - Caldas
17;Caldas;17444;Marquetalia;2023;Septiembre;Total;13859;0;0;;Marquetalia - Caldas
17;Caldas;17446;Marulanda;2022;Abril;Total;2589;0;0;0;Marulanda - Caldas
17;Caldas;17446;Marulanda;2022;Agosto;Total;2589;0;0;0;Marulanda - Caldas
17;Caldas;17446;Marulanda;2022;Diciembre;Total;2589;0;0;0;Marulanda - Caldas
17;Caldas;17446;Marulanda;2022;Enero;Total;2589;0;0;0;Marulanda - Caldas
17;Caldas;17446;Marulanda;2022;Febrero;Total;2589;0;0;0;Marulanda - Caldas
17;Caldas;17446;Marulanda;2022;Julio;Total;2589;0;0;0;Marulanda - Caldas
17;Caldas;17446;Marulanda;2022;Junio;Total;2589;0;0;0;Marulanda - Caldas
17;Caldas;17446;Marulanda;2022;Marzo;Total;2589;0;0;0;Marulanda - Caldas
17;Caldas;17446;Marulanda;2022;Mayo;Total;2589;0;0;0;Marulanda - Caldas
17;Caldas;17446;Marulanda;2022;Noviembre;Total;2589;0;0;0;Marulanda - Caldas
17;Caldas;17446;Marulanda;2022;Octubre;Total;2589;0;0;0;Marulanda - Caldas
17;Caldas;17446;Marulanda;2022;Septiembre;Total;2589;0;0;0;Marulanda - Caldas
17;Caldas;17446;Marulanda;2023;Abril;Total;2614;0;0;0;Marulanda - Caldas
17;Caldas;17446;Marulanda;2023;Agosto;Total;2614;0;0;;Marulanda - Caldas
17;Caldas;17446;Marulanda;2023;Diciembre;Total;2614;0;0;;Marulanda - Caldas
17;Caldas;17446;Marulanda;2023;Enero;Total;2614;0;0;0;Marulanda - Caldas
17;Caldas;17446;Marulanda;2023;Febrero;Total;2614;0;0;0;Marulanda - Caldas
17;Caldas;17446;Marulanda;2023;Julio;Total;2614;0;0;0;Marulanda - Caldas
17;Caldas;17446;Marulanda;2023;Marzo;Total;2614;0;0;0;Marulanda - Caldas
17;Caldas;17446;Marulanda;2023;Mayo;Total;2614;0;0;0;Marulanda - Caldas
17;Caldas;17446;Marulanda;2023;Noviembre;Total;2614;0;0;;Marulanda - Caldas
17;Caldas;17446;Marulanda;2023;Octubre;Total;2614;0;0;;Marulanda - Caldas
17;Caldas;17446;Marulanda;2023;Septiembre;Total;2614;0;0;;Marulanda - Caldas
17;Caldas;17486;Neira;2022;Abril;Total;21484;0;0;0;Neira - Caldas
17;Caldas;17486;Neira;2022;Agosto;Total;21484;0;0;0;Neira - Caldas
17;Caldas;17486;Neira;2022;Diciembre;Total;21484;0;0;0;Neira - Caldas
17;Caldas;17486;Neira;2022;Julio;Total;21484;0;0;0;Neira - Caldas
17;Caldas;17486;Neira;2022;Junio;Total;21484;0;0;0;Neira - Caldas
17;Caldas;17486;Neira;2022;Mayo;Total;21484;0;0;0;Neira - Caldas
17;Caldas;17486;Neira;2022;Noviembre;Total;21484;0;0;0;Neira - Caldas
17;Caldas;17486;Neira;2022;Octubre;Total;21484;0;0;0;Neira - Caldas
17;Caldas;17486;Neira;2022;Septiembre;Total;21484;0;0;0;Neira - Caldas
17;Caldas;17486;Neira;2023;Abril;Total;21691;0;0;0;Neira - Caldas
17;Caldas;17486;Neira;2023;Agosto;Total;21691;0;0;;Neira - Caldas
17;Caldas;17486;Neira;2023;Diciembre;Total;21691;0;0;;Neira - Caldas
17;Caldas;17486;Neira;2023;Enero;Total;21691;0;0;0;Neira - Caldas
17;Caldas;17486;Neira;2023;Febrero;Total;21691;0;0;0;Neira - Caldas
17;Caldas;17486;Neira;2023;Julio;Total;21691;0;0;0;Neira - Caldas
17;Caldas;17486;Neira;2023;Junio;Total;21691;0;0;0;Neira - Caldas
17;Caldas;17486;Neira;2023;Marzo;Total;21691;0;0;0;Neira - Caldas
17;Caldas;17486;Neira;2023;Mayo;Total;21691;0;0;0;Neira - Caldas
17;Caldas;17486;Neira;2023;Noviembre;Total;21691;0;0;;Neira - Caldas
17;Caldas;17486;Neira;2023;Octubre;Total;21691;0;0;;Neira - Caldas
17;Caldas;17486;Neira;2023;Septiembre;Total;21691;0;0;;Neira - Caldas
17;Caldas;17495;Norcasia;2022;Abril;Total;6235;0;0;0;Norcasia - Caldas
17;Caldas;17495;Norcasia;2022;Agosto;Total;6235;0;0;0;Norcasia - Caldas
17;Caldas;17495;Norcasia;2022;Diciembre;Total;6235;0;0;0;Norcasia - Caldas
17;Caldas;17495;Norcasia;2022;Enero;Total;6235;0;0;0;Norcasia - Caldas
17;Caldas;17495;Norcasia;2022;Febrero;Total;6235;0;0;0;Norcasia - Caldas
17;Caldas;17495;Norcasia;2022;Junio;Total;6235;0;0;0;Norcasia - Caldas
17;Caldas;17495;Norcasia;2022;Marzo;Total;6235;0;0;0;Norcasia - Caldas
17;Caldas;17495;Norcasia;2022;Noviembre;Total;6235;0;0;0;Norcasia - Caldas
17;Caldas;17495;Norcasia;2022;Octubre;Total;6235;0;0;0;Norcasia - Caldas
17;Caldas;17495;Norcasia;2022;Septiembre;Total;6235;0;0;0;Norcasia - Caldas
17;Caldas;17495;Norcasia;2023;Abril;Total;6295;0;0;0;Norcasia - Caldas
17;Caldas;17495;Norcasia;2023;Agosto;Total;6295;0;0;;Norcasia - Caldas
17;Caldas;17495;Norcasia;2023;Diciembre;Total;6295;0;0;;Norcasia - Caldas
17;Caldas;17495;Norcasia;2023;Enero;Total;6295;0;0;0;Norcasia - Caldas
17;Caldas;17495;Norcasia;2023;Febrero;Total;6295;0;0;0;Norcasia - Caldas
17;Caldas;17495;Norcasia;2023;Julio;Total;6295;0;0;0;Norcasia - Caldas
17;Caldas;17495;Norcasia;2023;Junio;Total;6295;0;0;0;Norcasia - Caldas
17;Caldas;17495;Norcasia;2023;Marzo;Total;6295;0;0;0;Norcasia - Caldas
17;Caldas;17495;Norcasia;2023;Mayo;Total;6295;0;0;0;Norcasia - Caldas
17;Caldas;17495;Norcasia;2023;Noviembre;Total;6295;0;0;;Norcasia - Caldas
17;Caldas;17495;Norcasia;2023;Octubre;Total;6295;0;0;;Norcasia - Caldas
17;Caldas;17495;Norcasia;2023;Septiembre;Total;6295;0;0;;Norcasia - Caldas
17;Caldas;17513;Pácora;2022;Abril;Total;15593;0;0;0;Pácora - Caldas
17;Caldas;17513;Pácora;2022;Agosto;Total;15593;0;0;0;Pácora - Caldas
17;Caldas;17513;Pácora;2022;Diciembre;Total;15593;0;0;0;Pácora - Caldas
17;Caldas;17513;Pácora;2022;Enero;Total;15593;0;0;0;Pácora - Caldas
17;Caldas;17513;Pácora;2022;Febrero;Total;15593;0;0;0;Pácora - Caldas
17;Caldas;17513;Pácora;2022;Junio;Total;15593;0;0;0;Pácora - Caldas
17;Caldas;17513;Pácora;2022;Marzo;Total;15593;0;0;0;Pácora - Caldas
17;Caldas;17513;Pácora;2022;Mayo;Total;15593;0;0;0;Pácora - Caldas
17;Caldas;17513;Pácora;2022;Octubre;Total;15593;0;0;0;Pácora - Caldas
17;Caldas;17513;Pácora;2022;Septiembre;Total;15593;0;0;0;Pácora - Caldas
17;Caldas;17513;Pácora;2023;Agosto;Total;15743;0;0;;Pácora - Caldas
17;Caldas;17513;Pácora;2023;Diciembre;Total;15743;0;0;;Pácora - Caldas
17;Caldas;17513;Pácora;2023;Febrero;Total;15743;0;0;0;Pácora - Caldas
17;Caldas;17513;Pácora;2023;Julio;Total;15743;0;0;0;Pácora - Caldas
17;Caldas;17513;Pácora;2023;Junio;Total;15743;0;0;0;Pácora - Caldas
17;Caldas;17513;Pácora;2023;Marzo;Total;15743;0;0;0;Pácora - Caldas
17;Caldas;17513;Pácora;2023;Mayo;Total;15743;0;0;0;Pácora - Caldas
17;Caldas;17513;Pácora;2023;Noviembre;Total;15743;0;0;;Pácora - Caldas
17;Caldas;17513;Pácora;2023;Octubre;Total;15743;0;0;;Pácora - Caldas
17;Caldas;17513;Pácora;2023;Septiembre;Total;15743;0;0;;Pácora - Caldas
17;Caldas;17524;Palestina;2022;Enero;Total;15956;0;0;0;Palestina - Caldas
17;Caldas;17524;Palestina;2022;Febrero;Total;15956;0;0;0;Palestina - Caldas
17;Caldas;17524;Palestina;2022;Julio;Total;15956;0;0;0;Palestina - Caldas
17;Caldas;17524;Palestina;2022;Junio;Total;15956;0;0;0;Palestina - Caldas
17;Caldas;17524;Palestina;2022;Marzo;Total;15956;0;0;0;Palestina - Caldas
17;Caldas;17524;Palestina;2022;Mayo;Total;15956;0;0;0;Palestina - Caldas
17;Caldas;17524;Palestina;2023;Abril;Total;16109;0;0;0;Palestina - Caldas
17;Caldas;17524;Palestina;2023;Agosto;Total;16109;0;0;;Palestina - Caldas
17;Caldas;17524;Palestina;2023;Diciembre;Total;16109;0;0;;Palestina - Caldas
17;Caldas;17524;Palestina;2023;Enero;Total;16109;0;0;0;Palestina - Caldas
17;Caldas;17524;Palestina;2023;Febrero;Total;16109;0;0;0;Palestina - Caldas
17;Caldas;17524;Palestina;2023;Junio;Total;16109;0;0;0;Palestina - Caldas
17;Caldas;17524;Palestina;2023;Marzo;Total;16109;0;0;0;Palestina - Caldas
17;Caldas;17524;Palestina;2023;Mayo;Total;16109;0;0;0;Palestina - Caldas
17;Caldas;17524;Palestina;2023;Noviembre;Total;16109;0;0;;Palestina - Caldas
17;Caldas;17524;Palestina;2023;Octubre;Total;16109;0;0;;Palestina - Caldas
17;Caldas;17524;Palestina;2023;Septiembre;Total;16109;0;0;;Palestina - Caldas
17;Caldas;17541;Pensilvania;2022;Diciembre;Total;20102;0;0;0;Pensilvania - Caldas
17;Caldas;17541;Pensilvania;2022;Febrero;Total;20102;0;0;0;Pensilvania - Caldas
17;Caldas;17541;Pensilvania;2022;Julio;Total;20102;0;0;0;Pensilvania - Caldas
17;Caldas;17541;Pensilvania;2022;Junio;Total;20102;0;0;0;Pensilvania - Caldas
17;Caldas;17541;Pensilvania;2022;Mayo;Total;20102;0;0;0;Pensilvania - Caldas
17;Caldas;17541;Pensilvania;2022;Noviembre;Total;20102;0;0;0;Pensilvania - Caldas
17;Caldas;17541;Pensilvania;2023;Abril;Total;20295;0;0;0;Pensilvania - Caldas
17;Caldas;17541;Pensilvania;2023;Agosto;Total;20295;0;0;;Pensilvania - Caldas
17;Caldas;17541;Pensilvania;2023;Diciembre;Total;20295;0;0;;Pensilvania - Caldas
17;Caldas;17541;Pensilvania;2023;Enero;Total;20295;0;0;0;Pensilvania - Caldas
17;Caldas;17541;Pensilvania;2023;Febrero;Total;20295;0;0;0;Pensilvania - Caldas
17;Caldas;17541;Pensilvania;2023;Junio;Total;20295;0;0;0;Pensilvania - Caldas
17;Caldas;17541;Pensilvania;2023;Marzo;Total;20295;0;0;0;Pensilvania - Caldas
17;Caldas;17541;Pensilvania;2023;Noviembre;Total;20295;0;0;;Pensilvania - Caldas
17;Caldas;17541;Pensilvania;2023;Octubre;Total;20295;0;0;;Pensilvania - Caldas
17;Caldas;17541;Pensilvania;2023;Septiembre;Total;20295;0;0;;Pensilvania - Caldas
17;Caldas;17614;Riosucio;2022;Agosto;Total;52878;0;0;0;Riosucio - Caldas
17;Caldas;17614;Riosucio;2022;Febrero;Total;52878;0;0;0;Riosucio - Caldas
17;Caldas;17614;Riosucio;2022;Julio;Total;52878;0;0;0;Riosucio - Caldas
17;Caldas;17614;Riosucio;2022;Junio;Total;52878;0;0;0;Riosucio - Caldas
17;Caldas;17614;Riosucio;2022;Mayo;Total;52878;0;0;0;Riosucio - Caldas
17;Caldas;17614;Riosucio;2022;Octubre;Total;52878;0;0;0;Riosucio - Caldas
17;Caldas;17614;Riosucio;2022;Septiembre;Total;52878;0;0;0;Riosucio - Caldas
17;Caldas;17614;Riosucio;2023;Abril;Total;53386;0;0;0;Riosucio - Caldas
17;Caldas;17614;Riosucio;2023;Agosto;Total;53386;0;0;;Riosucio - Caldas
17;Caldas;17614;Riosucio;2023;Diciembre;Total;53386;0;0;;Riosucio - Caldas
17;Caldas;17614;Riosucio;2023;Enero;Total;53386;0;0;0;Riosucio - Caldas
17;Caldas;17614;Riosucio;2023;Julio;Total;53386;0;0;0;Riosucio - Caldas
17;Caldas;17614;Riosucio;2023;Junio;Total;53386;0;0;0;Riosucio - Caldas
17;Caldas;17614;Riosucio;2023;Marzo;Total;53386;0;0;0;Riosucio - Caldas
17;Caldas;17614;Riosucio;2023;Mayo;Total;53386;0;0;0;Riosucio - Caldas
17;Caldas;17614;Riosucio;2023;Noviembre;Total;53386;0;0;;Riosucio - Caldas
17;Caldas;17614;Riosucio;2023;Octubre;Total;53386;0;0;;Riosucio - Caldas
17;Caldas;17614;Riosucio;2023;Septiembre;Total;53386;0;0;;Riosucio - Caldas
17;Caldas;17616;Risaralda;2022;Abril;Total;10753;0;0;0;Risaralda - Caldas
17;Caldas;17616;Risaralda;2022;Agosto;Total;10753;0;0;0;Risaralda - Caldas
17;Caldas;17616;Risaralda;2022;Diciembre;Total;10753;0;0;0;Risaralda - Caldas
17;Caldas;17616;Risaralda;2022;Febrero;Total;10753;0;0;0;Risaralda - Caldas
17;Caldas;17616;Risaralda;2022;Junio;Total;10753;0;0;0;Risaralda - Caldas
17;Caldas;17616;Risaralda;2022;Marzo;Total;10753;0;0;0;Risaralda - Caldas
17;Caldas;17616;Risaralda;2022;Noviembre;Total;10753;0;0;0;Risaralda - Caldas
17;Caldas;17616;Risaralda;2022;Octubre;Total;10753;0;0;0;Risaralda - Caldas
17;Caldas;17616;Risaralda;2022;Septiembre;Total;10753;0;0;0;Risaralda - Caldas
17;Caldas;17616;Risaralda;2023;Abril;Total;10857;0;0;0;Risaralda - Caldas
17;Caldas;17616;Risaralda;2023;Agosto;Total;10857;0;0;;Risaralda - Caldas
17;Caldas;17616;Risaralda;2023;Diciembre;Total;10857;0;0;;Risaralda - Caldas
17;Caldas;17616;Risaralda;2023;Enero;Total;10857;0;0;0;Risaralda - Caldas
17;Caldas;17616;Risaralda;2023;Febrero;Total;10857;0;0;0;Risaralda - Caldas
17;Caldas;17616;Risaralda;2023;Julio;Total;10857;0;0;0;Risaralda - Caldas
17;Caldas;17616;Risaralda;2023;Junio;Total;10857;0;0;0;Risaralda - Caldas
17;Caldas;17616;Risaralda;2023;Marzo;Total;10857;0;0;0;Risaralda - Caldas
17;Caldas;17616;Risaralda;2023;Mayo;Total;10857;0;0;0;Risaralda - Caldas
17;Caldas;17616;Risaralda;2023;Noviembre;Total;10857;0;0;;Risaralda - Caldas
17;Caldas;17616;Risaralda;2023;Octubre;Total;10857;0;0;;Risaralda - Caldas
17;Caldas;17616;Risaralda;2023;Septiembre;Total;10857;0;0;;Risaralda - Caldas
17;Caldas;17653;Salamina;2022;Abril;Total;19733;0;0;0;Salamina - Caldas
17;Caldas;17653;Salamina;2022;Diciembre;Total;19733;0;0;0;Salamina - Caldas
17;Caldas;17653;Salamina;2022;Enero;Total;19733;0;0;0;Salamina - Caldas
17;Caldas;17653;Salamina;2022;Febrero;Total;19733;0;0;0;Salamina - Caldas
17;Caldas;17653;Salamina;2022;Julio;Total;19733;0;0;0;Salamina - Caldas
17;Caldas;17653;Salamina;2022;Junio;Total;19733;0;0;0;Salamina - Caldas
17;Caldas;17653;Salamina;2022;Marzo;Total;19733;0;0;0;Salamina - Caldas
17;Caldas;17653;Salamina;2022;Mayo;Total;19733;0;0;0;Salamina - Caldas
17;Caldas;17653;Salamina;2022;Noviembre;Total;19733;0;0;0;Salamina - Caldas
17;Caldas;17653;Salamina;2022;Octubre;Total;19733;0;0;0;Salamina - Caldas
17;Caldas;17653;Salamina;2023;Abril;Total;19923;0;0;0;Salamina - Caldas
17;Caldas;17653;Salamina;2023;Agosto;Total;19923;0;0;;Salamina - Caldas
17;Caldas;17653;Salamina;2023;Diciembre;Total;19923;0;0;;Salamina - Caldas
17;Caldas;17653;Salamina;2023;Febrero;Total;19923;0;0;0;Salamina - Caldas
17;Caldas;17653;Salamina;2023;Julio;Total;19923;0;0;0;Salamina - Caldas
17;Caldas;17653;Salamina;2023;Junio;Total;19923;0;0;0;Salamina - Caldas
17;Caldas;17653;Salamina;2023;Marzo;Total;19923;0;0;0;Salamina - Caldas
17;Caldas;17653;Salamina;2023;Mayo;Total;19923;0;0;0;Salamina - Caldas
17;Caldas;17653;Salamina;2023;Noviembre;Total;19923;0;0;;Salamina - Caldas
17;Caldas;17653;Salamina;2023;Octubre;Total;19923;0;0;;Salamina - Caldas
17;Caldas;17653;Salamina;2023;Septiembre;Total;19923;0;0;;Salamina - Caldas
17;Caldas;17662;Samaná;2022;Abril;Total;20317;0;0;0;Samaná - Caldas
17;Caldas;17662;Samaná;2022;Agosto;Total;20317;0;0;0;Samaná - Caldas
17;Caldas;17662;Samaná;2022;Diciembre;Total;20317;0;0;0;Samaná - Caldas
17;Caldas;17662;Samaná;2022;Enero;Total;20317;0;0;0;Samaná - Caldas
17;Caldas;17662;Samaná;2022;Julio;Total;20317;0;0;0;Samaná - Caldas
17;Caldas;17662;Samaná;2022;Junio;Total;20317;0;0;0;Samaná - Caldas
17;Caldas;17662;Samaná;2022;Marzo;Total;20317;0;0;0;Samaná - Caldas
17;Caldas;17662;Samaná;2022;Mayo;Total;20317;0;0;0;Samaná - Caldas
17;Caldas;17662;Samaná;2022;Noviembre;Total;20317;0;0;0;Samaná - Caldas
17;Caldas;17662;Samaná;2022;Octubre;Total;20317;0;0;0;Samaná - Caldas
17;Caldas;17662;Samaná;2022;Septiembre;Total;20317;0;0;0;Samaná - Caldas
17;Caldas;17662;Samaná;2023;Abril;Total;20513;0;0;0;Samaná - Caldas
17;Caldas;17662;Samaná;2023;Agosto;Total;20513;0;0;;Samaná - Caldas
17;Caldas;17662;Samaná;2023;Diciembre;Total;20513;0;0;;Samaná - Caldas
17;Caldas;17662;Samaná;2023;Enero;Total;20513;0;0;0;Samaná - Caldas
17;Caldas;17662;Samaná;2023;Julio;Total;20513;0;0;0;Samaná - Caldas
17;Caldas;17662;Samaná;2023;Junio;Total;20513;0;0;0;Samaná - Caldas
17;Caldas;17662;Samaná;2023;Marzo;Total;20513;0;0;0;Samaná - Caldas
17;Caldas;17662;Samaná;2023;Mayo;Total;20513;0;0;0;Samaná - Caldas
17;Caldas;17662;Samaná;2023;Noviembre;Total;20513;0;0;;Samaná - Caldas
17;Caldas;17662;Samaná;2023;Octubre;Total;20513;0;0;;Samaná - Caldas
17;Caldas;17662;Samaná;2023;Septiembre;Total;20513;0;0;;Samaná - Caldas
17;Caldas;17665;San José;2022;Abril;Total;5002;0;0;0;San José - Caldas
17;Caldas;17665;San José;2022;Agosto;Total;5002;0;0;0;San José - Caldas
17;Caldas;17665;San José;2022;Diciembre;Total;5002;0;0;0;San José - Caldas
17;Caldas;17665;San José;2022;Enero;Total;5002;0;0;0;San José - Caldas
17;Caldas;17665;San José;2022;Febrero;Total;5002;0;0;0;San José - Caldas
17;Caldas;17665;San José;2022;Julio;Total;5002;0;0;0;San José - Caldas
17;Caldas;17665;San José;2022;Junio;Total;5002;0;0;0;San José - Caldas
17;Caldas;17665;San José;2022;Marzo;Total;5002;0;0;0;San José - Caldas
17;Caldas;17665;San José;2022;Mayo;Total;5002;0;0;0;San José - Caldas
17;Caldas;17665;San José;2022;Noviembre;Total;5002;0;0;0;San José - Caldas
17;Caldas;17665;San José;2022;Octubre;Total;5002;0;0;0;San José - Caldas
17;Caldas;17665;San José;2022;Septiembre;Total;5002;0;0;0;San José - Caldas
17;Caldas;17665;San José;2023;Abril;Total;5050;0;0;0;San José - Caldas
17;Caldas;17665;San José;2023;Agosto;Total;5050;0;0;;San José - Caldas
17;Caldas;17665;San José;2023;Diciembre;Total;5050;0;0;;San José - Caldas
17;Caldas;17665;San José;2023;Enero;Total;5050;0;0;0;San José - Caldas
17;Caldas;17665;San José;2023;Febrero;Total;5050;0;0;0;San José - Caldas
17;Caldas;17665;San José;2023;Julio;Total;5050;0;0;0;San José - Caldas
17;Caldas;17665;San José;2023;Junio;Total;5050;0;0;0;San José - Caldas
17;Caldas;17665;San José;2023;Marzo;Total;5050;0;0;0;San José - Caldas
17;Caldas;17665;San José;2023;Mayo;Total;5050;0;0;0;San José - Caldas
17;Caldas;17665;San José;2023;Noviembre;Total;5050;0;0;;San José - Caldas
17;Caldas;17665;San José;2023;Octubre;Total;5050;0;0;;San José - Caldas
17;Caldas;17665;San José;2023;Septiembre;Total;5050;0;0;;San José - Caldas
17;Caldas;17777;Supía;2022;Abril;Total;29884;0;0;0;Supía - Caldas
17;Caldas;17777;Supía;2022;Diciembre;Total;29884;0;0;0;Supía - Caldas
17;Caldas;17777;Supía;2022;Enero;Total;29884;0;0;0;Supía - Caldas
17;Caldas;17777;Supía;2022;Febrero;Total;29884;0;0;0;Supía - Caldas
17;Caldas;17777;Supía;2022;Junio;Total;29884;0;0;0;Supía - Caldas
17;Caldas;17777;Supía;2022;Marzo;Total;29884;0;0;0;Supía - Caldas
17;Caldas;17777;Supía;2022;Noviembre;Total;29884;0;0;0;Supía - Caldas
17;Caldas;17777;Supía;2022;Septiembre;Total;29884;0;0;0;Supía - Caldas
17;Caldas;17777;Supía;2023;Abril;Total;30171;0;0;0;Supía - Caldas
17;Caldas;17777;Supía;2023;Agosto;Total;30171;0;0;;Supía - Caldas
17;Caldas;17777;Supía;2023;Diciembre;Total;30171;0;0;;Supía - Caldas
17;Caldas;17777;Supía;2023;Febrero;Total;30171;0;0;0;Supía - Caldas
17;Caldas;17777;Supía;2023;Julio;Total;30171;0;0;0;Supía - Caldas
17;Caldas;17777;Supía;2023;Junio;Total;30171;0;0;0;Supía - Caldas
17;Caldas;17777;Supía;2023;Mayo;Total;30171;0;0;0;Supía - Caldas
17;Caldas;17777;Supía;2023;Noviembre;Total;30171;0;0;;Supía - Caldas
17;Caldas;17777;Supía;2023;Octubre;Total;30171;0;0;;Supía - Caldas
17;Caldas;17777;Supía;2023;Septiembre;Total;30171;0;0;;Supía - Caldas
17;Caldas;17867;Victoria;2022;Abril;Total;10533;0;0;0;Victoria - Caldas
17;Caldas;17867;Victoria;2022;Agosto;Total;10533;0;0;0;Victoria - Caldas
17;Caldas;17867;Victoria;2022;Enero;Total;10533;0;0;0;Victoria - Caldas
17;Caldas;17867;Victoria;2022;Julio;Total;10533;0;0;0;Victoria - Caldas
17;Caldas;17867;Victoria;2022;Junio;Total;10533;0;0;0;Victoria - Caldas
17;Caldas;17867;Victoria;2022;Marzo;Total;10533;0;0;0;Victoria - Caldas
17;Caldas;17867;Victoria;2022;Noviembre;Total;10533;0;0;0;Victoria - Caldas
17;Caldas;17867;Victoria;2022;Octubre;Total;10533;0;0;0;Victoria - Caldas
17;Caldas;17867;Victoria;2022;Septiembre;Total;10533;0;0;0;Victoria - Caldas
17;Caldas;17867;Victoria;2023;Abril;Total;10634;0;0;0;Victoria - Caldas
17;Caldas;17867;Victoria;2023;Agosto;Total;10634;0;0;;Victoria - Caldas
17;Caldas;17867;Victoria;2023;Diciembre;Total;10634;0;0;;Victoria - Caldas
17;Caldas;17867;Victoria;2023;Enero;Total;10634;0;0;0;Victoria - Caldas
17;Caldas;17867;Victoria;2023;Febrero;Total;10634;0;0;0;Victoria - Caldas
17;Caldas;17867;Victoria;2023;Julio;Total;10634;0;0;0;Victoria - Caldas
17;Caldas;17867;Victoria;2023;Junio;Total;10634;0;0;0;Victoria - Caldas
17;Caldas;17867;Victoria;2023;Marzo;Total;10634;0;0;0;Victoria - Caldas
