div_dpto;departamento;div_mun;municipio;ano;mes;area_geo;proy;casos;tasa;porcentaje;mun_dep;concat;CambioCasos;CambioPor;Indicador;PDET;CATEGORIA
18;Caquetá;18029;Albania;2023;Noviembre;Total;4538;0;0.0;;Albania-Caquetá;18029-Noviembre-2023;0.0;0.0;IGUAL;PDET;6
18;Caquetá;18029;Albania;2022;Noviembre;Total;4489;0;0.0;0.0;Albania-Caquetá;18029-Noviembre-2022;F;F;MAYOR;PDET;6
18;Caquetá;18029;Albania;2023;Mayo;Total;4538;0;0.0;0.0;Albania-Caquetá;18029-Mayo-2023;-1.0;-100.0;MENOR;PDET;6
18;Caquetá;18029;Albania;2022;Mayo;Total;4489;1;22.276676319893078;0.0848896434634974;Albania-Caquetá;18029-Mayo-2022;F;F;MAYOR;PDET;6
18;Caquetá;18029;Albania;2023;Marzo;Total;4538;0;0.0;0.0;Albania-Caquetá;18029-Marzo-2023;0.0;0.0;IGUAL;PDET;6
18;Caquetá;18029;Albania;2022;Marzo;Total;4489;0;0.0;0.0;Albania-Caquetá;18029-Marzo-2022;F;F;MAYOR;PDET;6
18;Caquetá;18029;Albania;2023;Junio;Total;4538;0;0.0;0.0;Albania-Caquetá;18029-Junio-2023;-1.0;-100.0;MENOR;PDET;6
18;Caquetá;18029;Albania;2022;Junio;Total;4489;1;22.276676319893078;0.0968992248062015;Albania-Caquetá;18029-Junio-2022;F;F;MAYOR;PDET;6
18;Caquetá;18029;Albania;2023;Julio;Total;4538;0;0.0;0.0;Albania-Caquetá;18029-Julio-2023;0.0;0.0;IGUAL;PDET;6
18;Caquetá;18029;Albania;2022;Julio;Total;4489;0;0.0;0.0;Albania-Caquetá;18029-Julio-2022;F;F;MAYOR;PDET;6
18;Caquetá;18029;Albania;2023;Febrero;Total;4538;0;0.0;0.0;Albania-Caquetá;18029-Febrero-2023;-2.0;-100.0;MENOR;PDET;6
18;Caquetá;18029;Albania;2022;Febrero;Total;4489;2;44.55335263978615;0.1932367149758454;Albania-Caquetá;18029-Febrero-2022;F;F;MAYOR;PDET;6
18;Caquetá;18029;Albania;2023;Enero;Total;4538;0;0.0;0.0;Albania-Caquetá;18029-Enero-2023;0.0;0.0;IGUAL;PDET;6
18;Caquetá;18029;Albania;2022;Enero;Total;4489;0;0.0;0.0;Albania-Caquetá;18029-Enero-2022;F;F;MAYOR;PDET;6
18;Caquetá;18029;Albania;2023;Diciembre;Total;4538;0;0.0;;Albania-Caquetá;18029-Diciembre-2023;0.0;0.0;IGUAL;PDET;6
18;Caquetá;18029;Albania;2022;Diciembre;Total;4489;0;0.0;0.0;Albania-Caquetá;18029-Diciembre-2022;F;F;MAYOR;PDET;6
18;Caquetá;18029;Albania;2023;Agosto;Total;4538;0;0.0;0.0;Albania-Caquetá;18029-Agosto-2023;0.0;0.0;IGUAL;PDET;6
18;Caquetá;18029;Albania;2022;Agosto;Total;4489;0;0.0;0.0;Albania-Caquetá;18029-Agosto-2022;F;F;MAYOR;PDET;6
18;Caquetá;18029;Albania;2023;Abril;Total;4538;0;0.0;0.0;Albania-Caquetá;18029-Abril-2023;0.0;0.0;IGUAL;PDET;6
18;Caquetá;18029;Albania;2022;Abril;Total;4489;0;0.0;0.0;Albania-Caquetá;18029-Abril-2022;F;F;MAYOR;PDET;6
18;Caquetá;18001;Florencia;2023;Septiembre;Total;178640;0;0.0;0.0;Florencia-Caquetá;18001-Septiembre-2023;-1.0;-100.0;MENOR;PDET;3
18;Caquetá;18001;Florencia;2022;Septiembre;Total;176706;1;0.5659117404049665;0.091491308325709;Florencia-Caquetá;18001-Septiembre-2022;F;F;MAYOR;PDET;3
18;Caquetá;18001;Florencia;2023;Octubre;Total;178640;0;0.0;;Florencia-Caquetá;18001-Octubre-2023;-1.0;-100.0;MENOR;PDET;3
18;Caquetá;18001;Florencia;2022;Octubre;Total;176706;1;0.5659117404049665;0.0870322019147084;Florencia-Caquetá;18001-Octubre-2022;F;F;MAYOR;PDET;3
18;Caquetá;18001;Florencia;2023;Noviembre;Total;178640;0;0.0;;Florencia-Caquetá;18001-Noviembre-2023;-5.0;-100.0;MENOR;PDET;3
18;Caquetá;18001;Florencia;2022;Noviembre;Total;176706;5;2.829558702024832;0.4587155963302752;Florencia-Caquetá;18001-Noviembre-2022;F;F;MAYOR;PDET;3
18;Caquetá;18001;Florencia;2023;Mayo;Total;178640;2;1.1195700850873265;0.1785714285714285;Florencia-Caquetá;18001-Mayo-2023;-3.0;-60.0;MENOR;PDET;3
18;Caquetá;18001;Florencia;2022;Mayo;Total;176706;5;2.829558702024832;0.4244482173174873;Florencia-Caquetá;18001-Mayo-2022;F;F;MAYOR;PDET;3
18;Caquetá;18001;Florencia;2023;Marzo;Total;178640;2;1.1195700850873265;0.1860465116279069;Florencia-Caquetá;18001-Marzo-2023;0.0;0.0;IGUAL;PDET;3
18;Caquetá;18001;Florencia;2022;Marzo;Total;176706;2;1.131823480809933;0.1848428835489833;Florencia-Caquetá;18001-Marzo-2022;F;F;MAYOR;PDET;3
18;Caquetá;18001;Florencia;2023;Junio;Total;178640;2;1.1195700850873265;0.1749781277340332;Florencia-Caquetá;18001-Junio-2023;-3.0;-60.0;MENOR;PDET;3
18;Caquetá;18001;Florencia;2022;Junio;Total;176706;5;2.829558702024832;0.4844961240310077;Florencia-Caquetá;18001-Junio-2022;F;F;MAYOR;PDET;3
18;Caquetá;18001;Florencia;2023;Julio;Total;178640;2;1.1195700850873265;0.163265306122449;Florencia-Caquetá;18001-Julio-2023;-2.0;-50.0;MENOR;PDET;3
18;Caquetá;18001;Florencia;2022;Julio;Total;176706;4;2.263646961619866;0.334448160535117;Florencia-Caquetá;18001-Julio-2022;F;F;MAYOR;PDET;3
18;Caquetá;18001;Florencia;2023;Febrero;Total;178640;2;1.1195700850873265;0.2053388090349076;Florencia-Caquetá;18001-Febrero-2023;2.0;200.0;MAYOR;PDET;3
18;Caquetá;18001;Florencia;2022;Febrero;Total;176706;0;0.0;0.0;Florencia-Caquetá;18001-Febrero-2022;F;F;MAYOR;PDET;3
18;Caquetá;18001;Florencia;2023;Enero;Total;178640;2;1.1195700850873265;0.181159420289855;Florencia-Caquetá;18001-Enero-2023;0.0;0.0;IGUAL;PDET;3
18;Caquetá;18001;Florencia;2022;Enero;Total;176706;2;1.131823480809933;0.1721170395869191;Florencia-Caquetá;18001-Enero-2022;F;F;MAYOR;PDET;3
18;Caquetá;18001;Florencia;2023;Diciembre;Total;178640;0;0.0;;Florencia-Caquetá;18001-Diciembre-2023;-4.0;-100.0;MENOR;PDET;3
18;Caquetá;18001;Florencia;2022;Diciembre;Total;176706;4;2.263646961619866;0.3322259136212624;Florencia-Caquetá;18001-Diciembre-2022;F;F;MAYOR;PDET;3
18;Caquetá;18001;Florencia;2023;Agosto;Total;178640;3;1.6793551276309897;0.2608695652173913;Florencia-Caquetá;18001-Agosto-2023;2.0;200.0;MAYOR;PDET;3
18;Caquetá;18001;Florencia;2022;Agosto;Total;176706;1;0.5659117404049665;0.0920810313075506;Florencia-Caquetá;18001-Agosto-2022;F;F;MAYOR;PDET;3
18;Caquetá;18001;Florencia;2023;Abril;Total;178640;6;3.3587102552619794;0.5785920925747349;Florencia-Caquetá;18001-Abril-2023;4.0;200.0;MAYOR;PDET;3
18;Caquetá;18001;Florencia;2022;Abril;Total;176706;2;1.131823480809933;0.1762114537444934;Florencia-Caquetá;18001-Abril-2022;F;F;MAYOR;PDET;3
17;Caldas;17877;Viterbo;2023;Septiembre;Total;13204;2;15.14692517418964;0.1769911504424778;Viterbo-Caldas;17877-Septiembre-2023;2.0;200.0;MAYOR;N/A;6
17;Caldas;17877;Viterbo;2022;Septiembre;Total;13078;0;0.0;0.0;Viterbo-Caldas;17877-Septiembre-2022;F;F;MAYOR;N/A;6
17;Caldas;17877;Viterbo;2023;Octubre;Total;13204;0;0.0;;Viterbo-Caldas;17877-Octubre-2023;0.0;0.0;IGUAL;N/A;6
17;Caldas;17877;Viterbo;2022;Octubre;Total;13078;0;0.0;0.0;Viterbo-Caldas;17877-Octubre-2022;F;F;MAYOR;N/A;6
17;Caldas;17877;Viterbo;2023;Noviembre;Total;13204;0;0.0;;Viterbo-Caldas;17877-Noviembre-2023;0.0;0.0;IGUAL;N/A;6
17;Caldas;17877;Viterbo;2022;Noviembre;Total;13078;0;0.0;0.0;Viterbo-Caldas;17877-Noviembre-2022;F;F;MAYOR;N/A;6
17;Caldas;17877;Viterbo;2023;Mayo;Total;13204;0;0.0;0.0;Viterbo-Caldas;17877-Mayo-2023;0.0;0.0;IGUAL;N/A;6
17;Caldas;17877;Viterbo;2022;Mayo;Total;13078;0;0.0;0.0;Viterbo-Caldas;17877-Mayo-2022;F;F;MAYOR;N/A;6
17;Caldas;17877;Viterbo;2023;Marzo;Total;13204;0;0.0;0.0;Viterbo-Caldas;17877-Marzo-2023;-1.0;-100.0;MENOR;N/A;6
17;Caldas;17877;Viterbo;2022;Marzo;Total;13078;1;7.646429117602079;0.0924214417744916;Viterbo-Caldas;17877-Marzo-2022;F;F;MAYOR;N/A;6
17;Caldas;17877;Viterbo;2023;Junio;Total;13204;0;0.0;0.0;Viterbo-Caldas;17877-Junio-2023;0.0;0.0;IGUAL;N/A;6
17;Caldas;17877;Viterbo;2022;Junio;Total;13078;0;0.0;0.0;Viterbo-Caldas;17877-Junio-2022;F;F;MAYOR;N/A;6
17;Caldas;17877;Viterbo;2023;Julio;Total;13204;1;7.57346258709482;0.0816326530612245;Viterbo-Caldas;17877-Julio-2023;1.0;100.0;MAYOR;N/A;6
17;Caldas;17877;Viterbo;2022;Julio;Total;13078;0;0.0;0.0;Viterbo-Caldas;17877-Julio-2022;F;F;MAYOR;N/A;6
17;Caldas;17877;Viterbo;2023;Febrero;Total;13204;0;0.0;0.0;Viterbo-Caldas;17877-Febrero-2023;0.0;0.0;IGUAL;N/A;6
17;Caldas;17877;Viterbo;2022;Febrero;Total;13078;0;0.0;0.0;Viterbo-Caldas;17877-Febrero-2022;F;F;MAYOR;N/A;6
17;Caldas;17877;Viterbo;2023;Enero;Total;13204;0;0.0;0.0;Viterbo-Caldas;17877-Enero-2023;-1.0;-100.0;MENOR;N/A;6
17;Caldas;17877;Viterbo;2022;Enero;Total;13078;1;7.646429117602079;0.0860585197934595;Viterbo-Caldas;17877-Enero-2022;F;F;MAYOR;N/A;6
17;Caldas;17877;Viterbo;2023;Diciembre;Total;13204;0;0.0;;Viterbo-Caldas;17877-Diciembre-2023;-1.0;-100.0;MENOR;N/A;6
17;Caldas;17877;Viterbo;2022;Diciembre;Total;13078;1;7.646429117602079;0.0830564784053156;Viterbo-Caldas;17877-Diciembre-2022;F;F;MAYOR;N/A;6
17;Caldas;17877;Viterbo;2023;Agosto;Total;13204;0;0.0;0.0;Viterbo-Caldas;17877-Agosto-2023;0.0;0.0;IGUAL;N/A;6
17;Caldas;17877;Viterbo;2022;Agosto;Total;13078;0;0.0;0.0;Viterbo-Caldas;17877-Agosto-2022;F;F;MAYOR;N/A;6
17;Caldas;17877;Viterbo;2023;Abril;Total;13204;0;0.0;0.0;Viterbo-Caldas;17877-Abril-2023;-1.0;-100.0;MENOR;N/A;6
17;Caldas;17877;Viterbo;2022;Abril;Total;13078;1;7.646429117602079;0.0881057268722467;Viterbo-Caldas;17877-Abril-2022;F;F;MAYOR;N/A;6
17;Caldas;17873;Villamaría;2023;Septiembre;Total;69285;0;0.0;0.0;Villamaría-Caldas;17873-Septiembre-2023;0.0;0.0;IGUAL;N/A;5
17;Caldas;17873;Villamaría;2022;Septiembre;Total;68625;0;0.0;0.0;Villamaría-Caldas;17873-Septiembre-2022;F;F;MAYOR;N/A;5
17;Caldas;17873;Villamaría;2023;Octubre;Total;69285;0;0.0;;Villamaría-Caldas;17873-Octubre-2023;0.0;0.0;IGUAL;N/A;5
17;Caldas;17873;Villamaría;2022;Octubre;Total;68625;0;0.0;0.0;Villamaría-Caldas;17873-Octubre-2022;F;F;MAYOR;N/A;5
17;Caldas;17873;Villamaría;2023;Noviembre;Total;69285;0;0.0;;Villamaría-Caldas;17873-Noviembre-2023;0.0;0.0;IGUAL;N/A;5
17;Caldas;17873;Villamaría;2022;Noviembre;Total;68625;0;0.0;0.0;Villamaría-Caldas;17873-Noviembre-2022;F;F;MAYOR;N/A;5
17;Caldas;17873;Villamaría;2023;Mayo;Total;69285;1;1.4433138485963772;0.0892857142857142;Villamaría-Caldas;17873-Mayo-2023;-1.0;-50.0;MENOR;N/A;5
17;Caldas;17873;Villamaría;2022;Mayo;Total;68625;2;2.914389799635701;0.1697792869269949;Villamaría-Caldas;17873-Mayo-2022;F;F;MAYOR;N/A;5
17;Caldas;17873;Villamaría;2023;Marzo;Total;69285;0;0.0;0.0;Villamaría-Caldas;17873-Marzo-2023;-1.0;-100.0;MENOR;N/A;5
17;Caldas;17873;Villamaría;2022;Marzo;Total;68625;1;1.4571948998178506;0.0924214417744916;Villamaría-Caldas;17873-Marzo-2022;F;F;MAYOR;N/A;5
17;Caldas;17873;Villamaría;2023;Junio;Total;69285;1;1.4433138485963772;0.0874890638670166;Villamaría-Caldas;17873-Junio-2023;1.0;100.0;MAYOR;N/A;5
17;Caldas;17873;Villamaría;2022;Junio;Total;68625;0;0.0;0.0;Villamaría-Caldas;17873-Junio-2022;F;F;MAYOR;N/A;5
17;Caldas;17873;Villamaría;2023;Julio;Total;69285;0;0.0;0.0;Villamaría-Caldas;17873-Julio-2023;0.0;0.0;IGUAL;N/A;5
17;Caldas;17873;Villamaría;2022;Julio;Total;68625;0;0.0;0.0;Villamaría-Caldas;17873-Julio-2022;F;F;MAYOR;N/A;5
17;Caldas;17873;Villamaría;2023;Febrero;Total;69285;0;0.0;0.0;Villamaría-Caldas;17873-Febrero-2023;0.0;0.0;IGUAL;N/A;5
17;Caldas;17873;Villamaría;2022;Febrero;Total;68625;0;0.0;0.0;Villamaría-Caldas;17873-Febrero-2022;F;F;MAYOR;N/A;5
17;Caldas;17873;Villamaría;2023;Enero;Total;69285;0;0.0;0.0;Villamaría-Caldas;17873-Enero-2023;0.0;0.0;IGUAL;N/A;5
17;Caldas;17873;Villamaría;2022;Enero;Total;68625;0;0.0;0.0;Villamaría-Caldas;17873-Enero-2022;F;F;MAYOR;N/A;5
17;Caldas;17873;Villamaría;2023;Diciembre;Total;69285;0;0.0;;Villamaría-Caldas;17873-Diciembre-2023;0.0;0.0;IGUAL;N/A;5
17;Caldas;17873;Villamaría;2022;Diciembre;Total;68625;0;0.0;0.0;Villamaría-Caldas;17873-Diciembre-2022;F;F;MAYOR;N/A;5
17;Caldas;17873;Villamaría;2023;Agosto;Total;69285;0;0.0;0.0;Villamaría-Caldas;17873-Agosto-2023;0.0;0.0;IGUAL;N/A;5
17;Caldas;17873;Villamaría;2022;Agosto;Total;68625;0;0.0;0.0;Villamaría-Caldas;17873-Agosto-2022;F;F;MAYOR;N/A;5
17;Caldas;17873;Villamaría;2023;Abril;Total;69285;0;0.0;0.0;Villamaría-Caldas;17873-Abril-2023;0.0;0.0;IGUAL;N/A;5
17;Caldas;17873;Villamaría;2022;Abril;Total;68625;0;0.0;0.0;Villamaría-Caldas;17873-Abril-2022;F;F;MAYOR;N/A;5
17;Caldas;17867;Victoria;2023;Septiembre;Total;10634;1;9.40379913485048;0.0884955752212389;Victoria-Caldas;17867-Septiembre-2023;1.0;100.0;MAYOR;N/A;6
17;Caldas;17867;Victoria;2022;Septiembre;Total;10533;0;0.0;0.0;Victoria-Caldas;17867-Septiembre-2022;F;F;MAYOR;N/A;6
17;Caldas;17867;Victoria;2023;Octubre;Total;10634;0;0.0;;Victoria-Caldas;17867-Octubre-2023;0.0;0.0;IGUAL;N/A;6
17;Caldas;17867;Victoria;2022;Octubre;Total;10533;0;0.0;0.0;Victoria-Caldas;17867-Octubre-2022;F;F;MAYOR;N/A;6
17;Caldas;17867;Victoria;2023;Noviembre;Total;10634;0;0.0;;Victoria-Caldas;17867-Noviembre-2023;0.0;0.0;IGUAL;N/A;6
17;Caldas;17867;Victoria;2022;Noviembre;Total;10533;0;0.0;0.0;Victoria-Caldas;17867-Noviembre-2022;F;F;MAYOR;N/A;6
17;Caldas;17867;Victoria;2023;Mayo;Total;10634;0;0.0;0.0;Victoria-Caldas;17867-Mayo-2023;-1.0;-100.0;MENOR;N/A;6
17;Caldas;17867;Victoria;2022;Mayo;Total;10533;1;9.49397132820659;0.0848896434634974;Victoria-Caldas;17867-Mayo-2022;F;F;MAYOR;N/A;6
17;Caldas;17867;Victoria;2023;Marzo;Total;10634;0;0.0;0.0;Victoria-Caldas;17867-Marzo-2023;0.0;0.0;IGUAL;N/A;6
17;Caldas;17867;Victoria;2022;Marzo;Total;10533;0;0.0;0.0;Victoria-Caldas;17867-Marzo-2022;F;F;MAYOR;N/A;6
17;Caldas;17867;Victoria;2023;Junio;Total;10634;0;0.0;0.0;Victoria-Caldas;17867-Junio-2023;0.0;0.0;IGUAL;N/A;6
17;Caldas;17867;Victoria;2022;Junio;Total;10533;0;0.0;0.0;Victoria-Caldas;17867-Junio-2022;F;F;MAYOR;N/A;6
17;Caldas;17867;Victoria;2023;Julio;Total;10634;0;0.0;0.0;Victoria-Caldas;17867-Julio-2023;0.0;0.0;IGUAL;N/A;6
17;Caldas;17867;Victoria;2022;Julio;Total;10533;0;0.0;0.0;Victoria-Caldas;17867-Julio-2022;F;F;MAYOR;N/A;6
17;Caldas;17867;Victoria;2023;Febrero;Total;10634;0;0.0;0.0;Victoria-Caldas;17867-Febrero-2023;-1.0;-100.0;MENOR;N/A;6
17;Caldas;17867;Victoria;2022;Febrero;Total;10533;1;9.49397132820659;0.0966183574879227;Victoria-Caldas;17867-Febrero-2022;F;F;MAYOR;N/A;6
17;Caldas;17867;Victoria;2023;Enero;Total;10634;0;0.0;0.0;Victoria-Caldas;17867-Enero-2023;0.0;0.0;IGUAL;N/A;6
17;Caldas;17867;Victoria;2022;Enero;Total;10533;0;0.0;0.0;Victoria-Caldas;17867-Enero-2022;F;F;MAYOR;N/A;6
17;Caldas;17867;Victoria;2023;Diciembre;Total;10634;0;0.0;;Victoria-Caldas;17867-Diciembre-2023;-1.0;-100.0;MENOR;N/A;6
17;Caldas;17867;Victoria;2022;Diciembre;Total;10533;1;9.49397132820659;0.0830564784053156;Victoria-Caldas;17867-Diciembre-2022;F;F;MAYOR;N/A;6
17;Caldas;17867;Victoria;2023;Agosto;Total;10634;1;9.40379913485048;0.0869565217391304;Victoria-Caldas;17867-Agosto-2023;1.0;100.0;MAYOR;N/A;6
17;Caldas;17867;Victoria;2022;Agosto;Total;10533;0;0.0;0.0;Victoria-Caldas;17867-Agosto-2022;F;F;MAYOR;N/A;6
17;Caldas;17867;Victoria;2023;Abril;Total;10634;0;0.0;0.0;Victoria-Caldas;17867-Abril-2023;0.0;0.0;IGUAL;N/A;6
17;Caldas;17867;Victoria;2022;Abril;Total;10533;0;0.0;0.0;Victoria-Caldas;17867-Abril-2022;F;F;MAYOR;N/A;6
17;Caldas;17777;Supía;2023;Septiembre;Total;30171;0;0.0;0.0;Supía-Caldas;17777-Septiembre-2023;0.0;0.0;IGUAL;N/A;6
17;Caldas;17777;Supía;2022;Septiembre;Total;29884;0;0.0;0.0;Supía-Caldas;17777-Septiembre-2022;F;F;MAYOR;N/A;6
17;Caldas;17777;Supía;2023;Octubre;Total;30171;0;0.0;;Supía-Caldas;17777-Octubre-2023;-1.0;-100.0;MENOR;N/A;6
17;Caldas;17777;Supía;2022;Octubre;Total;29884;1;3.3462722527104805;0.0870322019147084;Supía-Caldas;17777-Octubre-2022;F;F;MAYOR;N/A;6
17;Caldas;17777;Supía;2023;Noviembre;Total;30171;0;0.0;;Supía-Caldas;17777-Noviembre-2023;0.0;0.0;IGUAL;N/A;6
17;Caldas;17777;Supía;2022;Noviembre;Total;29884;0;0.0;0.0;Supía-Caldas;17777-Noviembre-2022;F;F;MAYOR;N/A;6
17;Caldas;17777;Supía;2023;Mayo;Total;30171;0;0.0;0.0;Supía-Caldas;17777-Mayo-2023;-1.0;-100.0;MENOR;N/A;6
17;Caldas;17777;Supía;2022;Mayo;Total;29884;1;3.3462722527104805;0.0848896434634974;Supía-Caldas;17777-Mayo-2022;F;F;MAYOR;N/A;6
17;Caldas;17777;Supía;2023;Marzo;Total;30171;1;3.3144410195220577;0.0930232558139534;Supía-Caldas;17777-Marzo-2023;1.0;100.0;MAYOR;N/A;6
17;Caldas;17777;Supía;2022;Marzo;Total;29884;0;0.0;0.0;Supía-Caldas;17777-Marzo-2022;F;F;MAYOR;N/A;6
17;Caldas;17777;Supía;2023;Junio;Total;30171;0;0.0;0.0;Supía-Caldas;17777-Junio-2023;0.0;0.0;IGUAL;N/A;6
17;Caldas;17777;Supía;2022;Junio;Total;29884;0;0.0;0.0;Supía-Caldas;17777-Junio-2022;F;F;MAYOR;N/A;6
17;Caldas;17777;Supía;2023;Julio;Total;30171;0;0.0;0.0;Supía-Caldas;17777-Julio-2023;-1.0;-100.0;MENOR;N/A;6
17;Caldas;17777;Supía;2022;Julio;Total;29884;1;3.3462722527104805;0.0836120401337792;Supía-Caldas;17777-Julio-2022;F;F;MAYOR;N/A;6
17;Caldas;17777;Supía;2023;Febrero;Total;30171;0;0.0;0.0;Supía-Caldas;17777-Febrero-2023;0.0;0.0;IGUAL;N/A;6
17;Caldas;17777;Supía;2022;Febrero;Total;29884;0;0.0;0.0;Supía-Caldas;17777-Febrero-2022;F;F;MAYOR;N/A;6
17;Caldas;17777;Supía;2023;Enero;Total;30171;1;3.3144410195220577;0.0905797101449275;Supía-Caldas;17777-Enero-2023;1.0;100.0;MAYOR;N/A;6
17;Caldas;17777;Supía;2022;Enero;Total;29884;0;0.0;0.0;Supía-Caldas;17777-Enero-2022;F;F;MAYOR;N/A;6
17;Caldas;17777;Supía;2023;Diciembre;Total;30171;0;0.0;;Supía-Caldas;17777-Diciembre-2023;0.0;0.0;IGUAL;N/A;6
17;Caldas;17777;Supía;2022;Diciembre;Total;29884;0;0.0;0.0;Supía-Caldas;17777-Diciembre-2022;F;F;MAYOR;N/A;6
17;Caldas;17777;Supía;2023;Agosto;Total;30171;0;0.0;0.0;Supía-Caldas;17777-Agosto-2023;-1.0;-100.0;MENOR;N/A;6
17;Caldas;17777;Supía;2022;Agosto;Total;29884;1;3.3462722527104805;0.0920810313075506;Supía-Caldas;17777-Agosto-2022;F;F;MAYOR;N/A;6
17;Caldas;17777;Supía;2023;Abril;Total;30171;0;0.0;0.0;Supía-Caldas;17777-Abril-2023;0.0;0.0;IGUAL;N/A;6
17;Caldas;17777;Supía;2022;Abril;Total;29884;0;0.0;0.0;Supía-Caldas;17777-Abril-2022;F;F;MAYOR;N/A;6
17;Caldas;17665;San José;2023;Septiembre;Total;5050;0;0.0;0.0;San José-Caldas;17665-Septiembre-2023;0.0;0.0;IGUAL;N/A;6
17;Caldas;17665;San José;2022;Septiembre;Total;5002;0;0.0;0.0;San José-Caldas;17665-Septiembre-2022;F;F;MAYOR;N/A;6
17;Caldas;17665;San José;2023;Octubre;Total;5050;0;0.0;;San José-Caldas;17665-Octubre-2023;0.0;0.0;IGUAL;N/A;6
17;Caldas;17665;San José;2022;Octubre;Total;5002;0;0.0;0.0;San José-Caldas;17665-Octubre-2022;F;F;MAYOR;N/A;6
17;Caldas;17665;San José;2023;Noviembre;Total;5050;0;0.0;;San José-Caldas;17665-Noviembre-2023;0.0;0.0;IGUAL;N/A;6
17;Caldas;17665;San José;2022;Noviembre;Total;5002;0;0.0;0.0;San José-Caldas;17665-Noviembre-2022;F;F;MAYOR;N/A;6
17;Caldas;17665;San José;2023;Mayo;Total;5050;0;0.0;0.0;San José-Caldas;17665-Mayo-2023;0.0;0.0;IGUAL;N/A;6
17;Caldas;17665;San José;2022;Mayo;Total;5002;0;0.0;0.0;San José-Caldas;17665-Mayo-2022;F;F;MAYOR;N/A;6
17;Caldas;17665;San José;2023;Marzo;Total;5050;0;0.0;0.0;San José-Caldas;17665-Marzo-2023;0.0;0.0;IGUAL;N/A;6
17;Caldas;17665;San José;2022;Marzo;Total;5002;0;0.0;0.0;San José-Caldas;17665-Marzo-2022;F;F;MAYOR;N/A;6
17;Caldas;17665;San José;2023;Junio;Total;5050;0;0.0;0.0;San José-Caldas;17665-Junio-2023;0.0;0.0;IGUAL;N/A;6
17;Caldas;17665;San José;2022;Junio;Total;5002;0;0.0;0.0;San José-Caldas;17665-Junio-2022;F;F;MAYOR;N/A;6
17;Caldas;17665;San José;2023;Julio;Total;5050;0;0.0;0.0;San José-Caldas;17665-Julio-2023;0.0;0.0;IGUAL;N/A;6
17;Caldas;17665;San José;2022;Julio;Total;5002;0;0.0;0.0;San José-Caldas;17665-Julio-2022;F;F;MAYOR;N/A;6
17;Caldas;17665;San José;2023;Febrero;Total;5050;0;0.0;0.0;San José-Caldas;17665-Febrero-2023;0.0;0.0;IGUAL;N/A;6
17;Caldas;17665;San José;2022;Febrero;Total;5002;0;0.0;0.0;San José-Caldas;17665-Febrero-2022;F;F;MAYOR;N/A;6
17;Caldas;17665;San José;2023;Enero;Total;5050;0;0.0;0.0;San José-Caldas;17665-Enero-2023;0.0;0.0;IGUAL;N/A;6
17;Caldas;17665;San José;2022;Enero;Total;5002;0;0.0;0.0;San José-Caldas;17665-Enero-2022;F;F;MAYOR;N/A;6
17;Caldas;17665;San José;2023;Diciembre;Total;5050;0;0.0;;San José-Caldas;17665-Diciembre-2023;0.0;0.0;IGUAL;N/A;6
17;Caldas;17665;San José;2022;Diciembre;Total;5002;0;0.0;0.0;San José-Caldas;17665-Diciembre-2022;F;F;MAYOR;N/A;6
17;Caldas;17665;San José;2023;Agosto;Total;5050;0;0.0;0.0;San José-Caldas;17665-Agosto-2023;0.0;0.0;IGUAL;N/A;6
17;Caldas;17665;San José;2022;Agosto;Total;5002;0;0.0;0.0;San José-Caldas;17665-Agosto-2022;F;F;MAYOR;N/A;6
17;Caldas;17665;San José;2023;Abril;Total;5050;0;0.0;0.0;San José-Caldas;17665-Abril-2023;0.0;0.0;IGUAL;N/A;6
17;Caldas;17665;San José;2022;Abril;Total;5002;0;0.0;0.0;San José-Caldas;17665-Abril-2022;F;F;MAYOR;N/A;6
17;Caldas;17662;Samaná;2023;Septiembre;Total;20513;0;0.0;0.0;Samaná-Caldas;17662-Septiembre-2023;0.0;0.0;IGUAL;N/A;6
17;Caldas;17662;Samaná;2022;Septiembre;Total;20317;0;0.0;0.0;Samaná-Caldas;17662-Septiembre-2022;F;F;MAYOR;N/A;6
17;Caldas;17662;Samaná;2023;Octubre;Total;20513;0;0.0;;Samaná-Caldas;17662-Octubre-2023;0.0;0.0;IGUAL;N/A;6
17;Caldas;17662;Samaná;2022;Octubre;Total;20317;0;0.0;0.0;Samaná-Caldas;17662-Octubre-2022;F;F;MAYOR;N/A;6
17;Caldas;17662;Samaná;2023;Noviembre;Total;20513;0;0.0;;Samaná-Caldas;17662-Noviembre-2023;0.0;0.0;IGUAL;N/A;6
17;Caldas;17662;Samaná;2022;Noviembre;Total;20317;0;0.0;0.0;Samaná-Caldas;17662-Noviembre-2022;F;F;MAYOR;N/A;6
17;Caldas;17662;Samaná;2023;Mayo;Total;20513;0;0.0;0.0;Samaná-Caldas;17662-Mayo-2023;0.0;0.0;IGUAL;N/A;6
17;Caldas;17662;Samaná;2022;Mayo;Total;20317;0;0.0;0.0;Samaná-Caldas;17662-Mayo-2022;F;F;MAYOR;N/A;6
17;Caldas;17662;Samaná;2023;Marzo;Total;20513;0;0.0;0.0;Samaná-Caldas;17662-Marzo-2023;0.0;0.0;IGUAL;N/A;6
17;Caldas;17662;Samaná;2022;Marzo;Total;20317;0;0.0;0.0;Samaná-Caldas;17662-Marzo-2022;F;F;MAYOR;N/A;6
