div_dpto;departamento;div_mun;municipio;casos;mes;ano;prueba;CambioCasos;CambioPor;Indicador;población;PDET;CATEGORIA
18;Caquetá;18610;San José del Fragua;8;Enero - Septiembre;2022;18610-Enero - Septiembre-2022;F;F;MAYOR;13379;PDET;6
18;Caquetá;18592;Puerto Rico;12;Enero - Septiembre;2023;18592-Enero - Septiembre-2023;-2.0;-14.285714285714285;MENOR;26838;PDET;6
18;Caquetá;18592;Puerto Rico;14;Enero - Septiembre;2022;18592-Enero - Septiembre-2022;F;F;MAYOR;26838;PDET;6
18;Caquetá;18479;Morelia;1;Enero - Septiembre;2023;18479-Enero - Septiembre-2023;1.0;100.0;MAYOR;3826;PDET;6
18;Caquetá;18479;Morelia;0;Enero - Septiembre;2022;18479-Enero - Septiembre-2022;F;F;MAYOR;3826;PDET;6
18;Caquetá;18460;Milán;0;Enero - Septiembre;2023;18460-Enero - Septiembre-2023;-1.0;-100.0;MENOR;10165;PDET;6
18;Caquetá;18460;Milán;1;Enero - Septiembre;2022;18460-Enero - Septiembre-2022;F;F;MAYOR;10165;PDET;6
18;Caquetá;18410;La Montañita;8;Enero - Septiembre;2023;18410-Enero - Septiembre-2023;-5.0;-38.46153846153847;MENOR;15003;PDET;6
18;Caquetá;18410;La Montañita;13;Enero - Septiembre;2022;18410-Enero - Septiembre-2022;F;F;MAYOR;15003;PDET;6
18;Caquetá;18256;El Paujíl;8;Enero - Septiembre;2023;18256-Enero - Septiembre-2023;-1.0;-11.11111111111111;MENOR;18859;PDET;6
18;Caquetá;18256;El Paujíl;9;Enero - Septiembre;2022;18256-Enero - Septiembre-2022;F;F;MAYOR;18859;PDET;6
18;Caquetá;18247;El Doncello;8;Enero - Septiembre;2023;18247-Enero - Septiembre-2023;7.0;700.0;MAYOR;19692;PDET;6
18;Caquetá;18247;El Doncello;1;Enero - Septiembre;2022;18247-Enero - Septiembre-2022;F;F;MAYOR;19692;PDET;6
18;Caquetá;18205;Curillo;5;Enero - Septiembre;2023;18205-Enero - Septiembre-2023;1.0;25.0;MAYOR;7938;PDET;6
18;Caquetá;18205;Curillo;4;Enero - Septiembre;2022;18205-Enero - Septiembre-2022;F;F;MAYOR;7938;PDET;6
18;Caquetá;18150;Cartagena del Chairá;13;Enero - Septiembre;2023;18150-Enero - Septiembre-2023;-2.0;-13.333333333333334;MENOR;31817;PDET;6
18;Caquetá;18150;Cartagena del Chairá;15;Enero - Septiembre;2022;18150-Enero - Septiembre-2022;F;F;MAYOR;31817;PDET;6
18;Caquetá;18094;Belén de Los Andaquíes;2;Enero - Septiembre;2023;18094-Enero - Septiembre-2023;1.0;100.0;MAYOR;11418;PDET;6
18;Caquetá;18094;Belén de Los Andaquíes;1;Enero - Septiembre;2022;18094-Enero - Septiembre-2022;F;F;MAYOR;11418;PDET;6
18;Caquetá;18029;Albania;0;Enero - Septiembre;2023;18029-Enero - Septiembre-2023;-4.0;-100.0;MENOR;4489;PDET;6
18;Caquetá;18029;Albania;4;Enero - Septiembre;2022;18029-Enero - Septiembre-2022;F;F;MAYOR;4489;PDET;6
18;Caquetá;18001;Florencia;21;Enero - Septiembre;2023;18001-Enero - Septiembre-2023;-1.0;-4.545454545454546;MENOR;176706;PDET;3
18;Caquetá;18001;Florencia;22;Enero - Septiembre;2022;18001-Enero - Septiembre-2022;F;F;MAYOR;176706;PDET;3
17;Caldas;17877;Viterbo;3;Enero - Septiembre;2023;17877-Enero - Septiembre-2023;0.0;0.0;IGUAL;13078;N/A;6
17;Caldas;17877;Viterbo;3;Enero - Septiembre;2022;17877-Enero - Septiembre-2022;F;F;MAYOR;13078;N/A;6
17;Caldas;17873;Villamaría;2;Enero - Septiembre;2023;17873-Enero - Septiembre-2023;-1.0;-33.33333333333333;MENOR;68625;N/A;5
17;Caldas;17873;Villamaría;3;Enero - Septiembre;2022;17873-Enero - Septiembre-2022;F;F;MAYOR;68625;N/A;5
17;Caldas;17867;Victoria;2;Enero - Septiembre;2023;17867-Enero - Septiembre-2023;0.0;0.0;IGUAL;10533;N/A;6
17;Caldas;17867;Victoria;2;Enero - Septiembre;2022;17867-Enero - Septiembre-2022;F;F;MAYOR;10533;N/A;6
17;Caldas;17777;Supía;2;Enero - Septiembre;2023;17777-Enero - Septiembre-2023;-1.0;-33.33333333333333;MENOR;29884;N/A;6
17;Caldas;17777;Supía;3;Enero - Septiembre;2022;17777-Enero - Septiembre-2022;F;F;MAYOR;29884;N/A;6
17;Caldas;17665;San José;0;Enero - Septiembre;2023;17665-Enero - Septiembre-2023;0.0;0.0;IGUAL;5002;N/A;6
17;Caldas;17665;San José;0;Enero - Septiembre;2022;17665-Enero - Septiembre-2022;F;F;MAYOR;5002;N/A;6
17;Caldas;17662;Samaná;2;Enero - Septiembre;2023;17662-Enero - Septiembre-2023;1.0;100.0;MAYOR;20317;N/A;6
17;Caldas;17662;Samaná;1;Enero - Septiembre;2022;17662-Enero - Septiembre-2022;F;F;MAYOR;20317;N/A;6
17;Caldas;17653;Salamina;1;Enero - Septiembre;2023;17653-Enero - Septiembre-2023;-1.0;-50.0;MENOR;19733;N/A;6
17;Caldas;17653;Salamina;2;Enero - Septiembre;2022;17653-Enero - Septiembre-2022;F;F;MAYOR;19733;N/A;6
17;Caldas;17616;Risaralda;0;Enero - Septiembre;2023;17616-Enero - Septiembre-2023;-4.0;-100.0;MENOR;10753;N/A;6
17;Caldas;17616;Risaralda;4;Enero - Septiembre;2022;17616-Enero - Septiembre-2022;F;F;MAYOR;10753;N/A;6
17;Caldas;17614;Riosucio;3;Enero - Septiembre;2023;17614-Enero - Septiembre-2023;0.0;0.0;IGUAL;52878;N/A;6
17;Caldas;17614;Riosucio;3;Enero - Septiembre;2022;17614-Enero - Septiembre-2022;F;F;MAYOR;52878;N/A;6
17;Caldas;17541;Pensilvania;3;Enero - Septiembre;2023;17541-Enero - Septiembre-2023;-3.0;-50.0;MENOR;20102;N/A;6
17;Caldas;17541;Pensilvania;6;Enero - Septiembre;2022;17541-Enero - Septiembre-2022;F;F;MAYOR;20102;N/A;6
17;Caldas;17524;Palestina;2;Enero - Septiembre;2023;17524-Enero - Septiembre-2023;-2.0;-50.0;MENOR;15956;N/A;6
17;Caldas;17524;Palestina;4;Enero - Septiembre;2022;17524-Enero - Septiembre-2022;F;F;MAYOR;15956;N/A;6
17;Caldas;17513;Pácora;4;Enero - Septiembre;2023;17513-Enero - Septiembre-2023;3.0;300.0;MAYOR;15593;N/A;6
17;Caldas;17513;Pácora;1;Enero - Septiembre;2022;17513-Enero - Septiembre-2022;F;F;MAYOR;15593;N/A;6
17;Caldas;17495;Norcasia;0;Enero - Septiembre;2023;17495-Enero - Septiembre-2023;-2.0;-100.0;MENOR;6235;N/A;6
17;Caldas;17495;Norcasia;2;Enero - Septiembre;2022;17495-Enero - Septiembre-2022;F;F;MAYOR;6235;N/A;6
17;Caldas;17486;Neira;0;Enero - Septiembre;2023;17486-Enero - Septiembre-2023;-3.0;-100.0;MENOR;21484;N/A;6
17;Caldas;17486;Neira;3;Enero - Septiembre;2022;17486-Enero - Septiembre-2022;F;F;MAYOR;21484;N/A;6
17;Caldas;17446;Marulanda;3;Enero - Septiembre;2023;17446-Enero - Septiembre-2023;3.0;300.0;MAYOR;2589;N/A;6
17;Caldas;17446;Marulanda;0;Enero - Septiembre;2022;17446-Enero - Septiembre-2022;F;F;MAYOR;2589;N/A;6
17;Caldas;17444;Marquetalia;2;Enero - Septiembre;2023;17444-Enero - Septiembre-2023;1.0;100.0;MAYOR;13727;N/A;6
17;Caldas;17444;Marquetalia;1;Enero - Septiembre;2022;17444-Enero - Septiembre-2022;F;F;MAYOR;13727;N/A;6
17;Caldas;17442;Marmato;4;Enero - Septiembre;2023;17442-Enero - Septiembre-2023;-2.0;-33.33333333333333;MENOR;9330;N/A;6
17;Caldas;17442;Marmato;6;Enero - Septiembre;2022;17442-Enero - Septiembre-2022;F;F;MAYOR;9330;N/A;6
17;Caldas;17433;Manzanares;4;Enero - Septiembre;2023;17433-Enero - Septiembre-2023;0.0;0.0;IGUAL;18106;N/A;6
17;Caldas;17433;Manzanares;4;Enero - Septiembre;2022;17433-Enero - Septiembre-2022;F;F;MAYOR;18106;N/A;6
17;Caldas;17388;La Merced;1;Enero - Septiembre;2023;17388-Enero - Septiembre-2023;0.0;0.0;IGUAL;5985;N/A;6
17;Caldas;17388;La Merced;1;Enero - Septiembre;2022;17388-Enero - Septiembre-2022;F;F;MAYOR;5985;N/A;6
17;Caldas;17380;La Dorada;13;Enero - Septiembre;2023;17380-Enero - Septiembre-2023;1.0;8.333333333333332;MAYOR;75319;N/A;5
17;Caldas;17380;La Dorada;12;Enero - Septiembre;2022;17380-Enero - Septiembre-2022;F;F;MAYOR;75319;N/A;5
17;Caldas;17272;Filadelfia;0;Enero - Septiembre;2023;17272-Enero - Septiembre-2023;0.0;0.0;IGUAL;11600;N/A;6
17;Caldas;17272;Filadelfia;0;Enero - Septiembre;2022;17272-Enero - Septiembre-2022;F;F;MAYOR;11600;N/A;6
17;Caldas;17174;Chinchiná;2;Enero - Septiembre;2023;17174-Enero - Septiembre-2023;-6.0;-75.0;MENOR;53184;N/A;5
17;Caldas;17174;Chinchiná;8;Enero - Septiembre;2022;17174-Enero - Septiembre-2022;F;F;MAYOR;53184;N/A;5
17;Caldas;17088;Belalcázar;2;Enero - Septiembre;2023;17088-Enero - Septiembre-2023;1.0;100.0;MAYOR;10837;N/A;6
17;Caldas;17088;Belalcázar;1;Enero - Septiembre;2022;17088-Enero - Septiembre-2022;F;F;MAYOR;10837;N/A;6
17;Caldas;17050;Aranzazu;1;Enero - Septiembre;2023;17050-Enero - Septiembre-2023;-1.0;-50.0;MENOR;10741;N/A;6
17;Caldas;17050;Aranzazu;2;Enero - Septiembre;2022;17050-Enero - Septiembre-2022;F;F;MAYOR;10741;N/A;6
17;Caldas;17042;Anserma;4;Enero - Septiembre;2023;17042-Enero - Septiembre-2023;1.0;33.33333333333333;MAYOR;37335;N/A;6
17;Caldas;17042;Anserma;3;Enero - Septiembre;2022;17042-Enero - Septiembre-2022;F;F;MAYOR;37335;N/A;6
17;Caldas;17013;Aguadas;7;Enero - Septiembre;2023;17013-Enero - Septiembre-2023;6.0;600.0;MAYOR;23452;N/A;6
17;Caldas;17013;Aguadas;1;Enero - Septiembre;2022;17013-Enero - Septiembre-2022;F;F;MAYOR;23452;N/A;6
17;Caldas;17001;Manizales;26;Enero - Septiembre;2023;17001-Enero - Septiembre-2023;-2.0;-7.142857142857142;MENOR;454077;N/A;1
17;Caldas;17001;Manizales;28;Enero - Septiembre;2022;17001-Enero - Septiembre-2022;F;F;MAYOR;454077;N/A;1
15;Boyacá;15897;Zetaquira;0;Enero - Septiembre;2023;15897-Enero - Septiembre-2023;0.0;0.0;IGUAL;4687;N/A;6
15;Boyacá;15897;Zetaquira;0;Enero - Septiembre;2022;15897-Enero - Septiembre-2022;F;F;MAYOR;4687;N/A;6
15;Boyacá;15879;Viracachá;1;Enero - Septiembre;2023;15879-Enero - Septiembre-2023;1.0;100.0;MAYOR;2847;N/A;6
15;Boyacá;15879;Viracachá;0;Enero - Septiembre;2022;15879-Enero - Septiembre-2022;F;F;MAYOR;2847;N/A;6
15;Boyacá;15861;Ventaquemada;0;Enero - Septiembre;2023;15861-Enero - Septiembre-2023;-2.0;-100.0;MENOR;16313;N/A;6
15;Boyacá;15861;Ventaquemada;2;Enero - Septiembre;2022;15861-Enero - Septiembre-2022;F;F;MAYOR;16313;N/A;6
15;Boyacá;15842;Úmbita;0;Enero - Septiembre;2023;15842-Enero - Septiembre-2023;-1.0;-100.0;MENOR;7654;N/A;6
15;Boyacá;15842;Úmbita;1;Enero - Septiembre;2022;15842-Enero - Septiembre-2022;F;F;MAYOR;7654;N/A;6
15;Boyacá;15839;Tutazá;0;Enero - Septiembre;2023;15839-Enero - Septiembre-2023;0.0;0.0;IGUAL;2066;N/A;6
15;Boyacá;15839;Tutazá;0;Enero - Septiembre;2022;15839-Enero - Septiembre-2022;F;F;MAYOR;2066;N/A;6
15;Boyacá;15837;Tuta;0;Enero - Septiembre;2023;15837-Enero - Septiembre-2023;0.0;0.0;IGUAL;8577;N/A;6
15;Boyacá;15837;Tuta;0;Enero - Septiembre;2022;15837-Enero - Septiembre-2022;F;F;MAYOR;8577;N/A;6
15;Boyacá;15835;Turmequé;0;Enero - Septiembre;2023;15835-Enero - Septiembre-2023;0.0;0.0;IGUAL;6239;N/A;6
15;Boyacá;15835;Turmequé;0;Enero - Septiembre;2022;15835-Enero - Septiembre-2022;F;F;MAYOR;6239;N/A;6
15;Boyacá;15832;Tununguá;0;Enero - Septiembre;2023;15832-Enero - Septiembre-2023;0.0;0.0;IGUAL;1598;N/A;6
15;Boyacá;15832;Tununguá;0;Enero - Septiembre;2022;15832-Enero - Septiembre-2022;F;F;MAYOR;1598;N/A;6
15;Boyacá;15822;Tota;0;Enero - Septiembre;2023;15822-Enero - Septiembre-2023;0.0;0.0;IGUAL;5303;N/A;6
15;Boyacá;15822;Tota;0;Enero - Septiembre;2022;15822-Enero - Septiembre-2022;F;F;MAYOR;5303;N/A;6
15;Boyacá;15820;Tópaga;0;Enero - Septiembre;2023;15820-Enero - Septiembre-2023;0.0;0.0;IGUAL;3747;N/A;6
15;Boyacá;15820;Tópaga;0;Enero - Septiembre;2022;15820-Enero - Septiembre-2022;F;F;MAYOR;3747;N/A;6
15;Boyacá;15816;Togüí;0;Enero - Septiembre;2023;15816-Enero - Septiembre-2023;0.0;0.0;IGUAL;4393;N/A;6
15;Boyacá;15816;Togüí;0;Enero - Septiembre;2022;15816-Enero - Septiembre-2022;F;F;MAYOR;4393;N/A;6
15;Boyacá;15814;Toca;0;Enero - Septiembre;2023;15814-Enero - Septiembre-2023;0.0;0.0;IGUAL;9013;N/A;6
15;Boyacá;15814;Toca;0;Enero - Septiembre;2022;15814-Enero - Septiembre-2022;F;F;MAYOR;9013;N/A;6
15;Boyacá;15810;Tipacoque;0;Enero - Septiembre;2023;15810-Enero - Septiembre-2023;0.0;0.0;IGUAL;3334;N/A;6
15;Boyacá;15810;Tipacoque;0;Enero - Septiembre;2022;15810-Enero - Septiembre-2022;F;F;MAYOR;3334;N/A;6
15;Boyacá;15808;Tinjacá;0;Enero - Septiembre;2023;15808-Enero - Septiembre-2023;0.0;0.0;IGUAL;3397;N/A;6
15;Boyacá;15808;Tinjacá;0;Enero - Septiembre;2022;15808-Enero - Septiembre-2022;F;F;MAYOR;3397;N/A;6
15;Boyacá;15806;Tibasosa;0;Enero - Septiembre;2023;15806-Enero - Septiembre-2023;0.0;0.0;IGUAL;13579;N/A;6
15;Boyacá;15806;Tibasosa;0;Enero - Septiembre;2022;15806-Enero - Septiembre-2022;F;F;MAYOR;13579;N/A;6
15;Boyacá;15804;Tibaná;0;Enero - Septiembre;2023;15804-Enero - Septiembre-2023;-1.0;-100.0;MENOR;9242;N/A;6
15;Boyacá;15804;Tibaná;1;Enero - Septiembre;2022;15804-Enero - Septiembre-2022;F;F;MAYOR;9242;N/A;6
15;Boyacá;15798;Tenza;0;Enero - Septiembre;2023;15798-Enero - Septiembre-2023;0.0;0.0;IGUAL;3872;N/A;6
15;Boyacá;15798;Tenza;0;Enero - Septiembre;2022;15798-Enero - Septiembre-2022;F;F;MAYOR;3872;N/A;6
15;Boyacá;15790;Tasco;0;Enero - Septiembre;2023;15790-Enero - Septiembre-2023;0.0;0.0;IGUAL;5870;N/A;6
15;Boyacá;15790;Tasco;0;Enero - Septiembre;2022;15790-Enero - Septiembre-2022;F;F;MAYOR;5870;N/A;6
15;Boyacá;15778;Sutatenza;0;Enero - Septiembre;2023;15778-Enero - Septiembre-2023;0.0;0.0;IGUAL;4279;N/A;6
15;Boyacá;15778;Sutatenza;0;Enero - Septiembre;2022;15778-Enero - Septiembre-2022;F;F;MAYOR;4279;N/A;6
15;Boyacá;15776;Sutamarchán;2;Enero - Septiembre;2023;15776-Enero - Septiembre-2023;2.0;200.0;MAYOR;6313;N/A;6
15;Boyacá;15776;Sutamarchán;0;Enero - Septiembre;2022;15776-Enero - Septiembre-2022;F;F;MAYOR;6313;N/A;6
15;Boyacá;15774;Susacón;0;Enero - Septiembre;2023;15774-Enero - Septiembre-2023;0.0;0.0;IGUAL;2740;N/A;6
15;Boyacá;15774;Susacón;0;Enero - Septiembre;2022;15774-Enero - Septiembre-2022;F;F;MAYOR;2740;N/A;6
15;Boyacá;15764;Soracá;1;Enero - Septiembre;2023;15764-Enero - Septiembre-2023;1.0;100.0;MAYOR;6150;N/A;6
15;Boyacá;15764;Soracá;0;Enero - Septiembre;2022;15764-Enero - Septiembre-2022;F;F;MAYOR;6150;N/A;6
15;Boyacá;15763;Sotaquirá;0;Enero - Septiembre;2023;15763-Enero - Septiembre-2023;-1.0;-100.0;MENOR;8417;N/A;6
15;Boyacá;15763;Sotaquirá;1;Enero - Septiembre;2022;15763-Enero - Septiembre-2022;F;F;MAYOR;8417;N/A;6
15;Boyacá;15762;Sora;0;Enero - Septiembre;2023;15762-Enero - Septiembre-2023;0.0;0.0;IGUAL;3118;N/A;6
15;Boyacá;15762;Sora;0;Enero - Septiembre;2022;15762-Enero - Septiembre-2022;F;F;MAYOR;3118;N/A;6
15;Boyacá;15761;Somondoco;0;Enero - Septiembre;2023;15761-Enero - Septiembre-2023;0.0;0.0;IGUAL;2919;N/A;6
15;Boyacá;15761;Somondoco;0;Enero - Septiembre;2022;15761-Enero - Septiembre-2022;F;F;MAYOR;2919;N/A;6
15;Boyacá;15759;Sogamoso;6;Enero - Septiembre;2023;15759-Enero - Septiembre-2023;2.0;50.0;MAYOR;132895;N/A;2
15;Boyacá;15759;Sogamoso;4;Enero - Septiembre;2022;15759-Enero - Septiembre-2022;F;F;MAYOR;132895;N/A;2
15;Boyacá;15757;Socha;0;Enero - Septiembre;2023;15757-Enero - Septiembre-2023;-2.0;-100.0;MENOR;8195;N/A;6
15;Boyacá;15757;Socha;2;Enero - Septiembre;2022;15757-Enero - Septiembre-2022;F;F;MAYOR;8195;N/A;6
15;Boyacá;15755;Socotá;1;Enero - Septiembre;2023;15755-Enero - Septiembre-2023;1.0;100.0;MAYOR;7308;N/A;6
15;Boyacá;15755;Socotá;0;Enero - Septiembre;2022;15755-Enero - Septiembre-2022;F;F;MAYOR;7308;N/A;6
15;Boyacá;15753;Soatá;0;Enero - Septiembre;2023;15753-Enero - Septiembre-2023;0.0;0.0;IGUAL;8951;N/A;6
15;Boyacá;15753;Soatá;0;Enero - Septiembre;2022;15753-Enero - Septiembre-2022;F;F;MAYOR;8951;N/A;6
15;Boyacá;15740;Siachoque;0;Enero - Septiembre;2023;15740-Enero - Septiembre-2023;0.0;0.0;IGUAL;6865;N/A;6
15;Boyacá;15740;Siachoque;0;Enero - Septiembre;2022;15740-Enero - Septiembre-2022;F;F;MAYOR;6865;N/A;6
15;Boyacá;15723;Sativasur;0;Enero - Septiembre;2023;15723-Enero - Septiembre-2023;0.0;0.0;IGUAL;1120;N/A;6
15;Boyacá;15723;Sativasur;0;Enero - Septiembre;2022;15723-Enero - Septiembre-2022;F;F;MAYOR;1120;N/A;6
15;Boyacá;15720;Sativanorte;1;Enero - Septiembre;2023;15720-Enero - Septiembre-2023;1.0;100.0;MAYOR;2182;N/A;6
15;Boyacá;15720;Sativanorte;0;Enero - Septiembre;2022;15720-Enero - Septiembre-2022;F;F;MAYOR;2182;N/A;6
15;Boyacá;15696;Santa Sofía;0;Enero - Septiembre;2023;15696-Enero - Septiembre-2023;0.0;0.0;IGUAL;3255;N/A;6
15;Boyacá;15696;Santa Sofía;0;Enero - Septiembre;2022;15696-Enero - Septiembre-2022;F;F;MAYOR;3255;N/A;6
15;Boyacá;15693;Santa Rosa de Viterbo;0;Enero - Septiembre;2023;15693-Enero - Septiembre-2023;0.0;0.0;IGUAL;13504;N/A;6
15;Boyacá;15693;Santa Rosa de Viterbo;0;Enero - Septiembre;2022;15693-Enero - Septiembre-2022;F;F;MAYOR;13504;N/A;6
15;Boyacá;15690;Santa María;0;Enero - Septiembre;2023;15690-Enero - Septiembre-2023;0.0;0.0;IGUAL;3545;N/A;6
15;Boyacá;15690;Santa María;0;Enero - Septiembre;2022;15690-Enero - Septiembre-2022;F;F;MAYOR;3545;N/A;6
15;Boyacá;15686;Santana;1;Enero - Septiembre;2023;15686-Enero - Septiembre-2023;0.0;0.0;IGUAL;7814;N/A;6
15;Boyacá;15686;Santana;1;Enero - Septiembre;2022;15686-Enero - Septiembre-2022;F;F;MAYOR;7814;N/A;6
15;Boyacá;15681;San Pablo de Borbur;2;Enero - Septiembre;2023;15681-Enero - Septiembre-2023;1.0;100.0;MAYOR;6806;N/A;6
15;Boyacá;15681;San Pablo de Borbur;1;Enero - Septiembre;2022;15681-Enero - Septiembre-2022;F;F;MAYOR;6806;N/A;6
15;Boyacá;15676;San Miguel de Sema;0;Enero - Septiembre;2023;15676-Enero - Septiembre-2023;0.0;0.0;IGUAL;3052;N/A;6
15;Boyacá;15676;San Miguel de Sema;0;Enero - Septiembre;2022;15676-Enero - Septiembre-2022;F;F;MAYOR;3052;N/A;6
15;Boyacá;15673;San Mateo;0;Enero - Septiembre;2023;15673-Enero - Septiembre-2023;0.0;0.0;IGUAL;3173;N/A;6
15;Boyacá;15673;San Mateo;0;Enero - Septiembre;2022;15673-Enero - Septiembre-2022;F;F;MAYOR;3173;N/A;6
15;Boyacá;15667;San Luis de Gaceno;0;Enero - Septiembre;2023;15667-Enero - Septiembre-2023;0.0;0.0;IGUAL;5547;N/A;6
15;Boyacá;15667;San Luis de Gaceno;0;Enero - Septiembre;2022;15667-Enero - Septiembre-2022;F;F;MAYOR;5547;N/A;6
15;Boyacá;15664;San José de Pare;0;Enero - Septiembre;2023;15664-Enero - Septiembre-2023;0.0;0.0;IGUAL;5066;N/A;6
15;Boyacá;15664;San José de Pare;0;Enero - Septiembre;2022;15664-Enero - Septiembre-2022;F;F;MAYOR;5066;N/A;6
15;Boyacá;15660;San Eduardo;0;Enero - Septiembre;2023;15660-Enero - Septiembre-2023;0.0;0.0;IGUAL;1682;N/A;6
15;Boyacá;15660;San Eduardo;0;Enero - Septiembre;2022;15660-Enero - Septiembre-2022;F;F;MAYOR;1682;N/A;6
15;Boyacá;15646;Samacá;2;Enero - Septiembre;2023;15646-Enero - Septiembre-2023;-1.0;-33.33333333333333;MENOR;19075;N/A;6
15;Boyacá;15646;Samacá;3;Enero - Septiembre;2022;15646-Enero - Septiembre-2022;F;F;MAYOR;19075;N/A;6
15;Boyacá;15638;Sáchica;0;Enero - Septiembre;2023;15638-Enero - Septiembre-2023;0.0;0.0;IGUAL;5755;N/A;6
15;Boyacá;15638;Sáchica;0;Enero - Septiembre;2022;15638-Enero - Septiembre-2022;F;F;MAYOR;5755;N/A;6
15;Boyacá;15632;Saboyá;0;Enero - Septiembre;2023;15632-Enero - Septiembre-2023;0.0;0.0;IGUAL;14035;N/A;6
15;Boyacá;15632;Saboyá;0;Enero - Septiembre;2022;15632-Enero - Septiembre-2022;F;F;MAYOR;14035;N/A;6
15;Boyacá;15621;Rondón;0;Enero - Septiembre;2023;15621-Enero - Septiembre-2023;0.0;0.0;IGUAL;2405;N/A;6
15;Boyacá;15621;Rondón;0;Enero - Septiembre;2022;15621-Enero - Septiembre-2022;F;F;MAYOR;2405;N/A;6
15;Boyacá;15600;Ráquira;0;Enero - Septiembre;2023;15600-Enero - Septiembre-2023;-1.0;-100.0;MENOR;8136;N/A;6
15;Boyacá;15600;Ráquira;1;Enero - Septiembre;2022;15600-Enero - Septiembre-2022;F;F;MAYOR;8136;N/A;6
15;Boyacá;15599;Ramiriquí;0;Enero - Septiembre;2023;15599-Enero - Septiembre-2023;0.0;0.0;IGUAL;10212;N/A;6
15;Boyacá;15599;Ramiriquí;0;Enero - Septiembre;2022;15599-Enero - Septiembre-2022;F;F;MAYOR;10212;N/A;6
15;Boyacá;15580;Quípama;2;Enero - Septiembre;2023;15580-Enero - Septiembre-2023;2.0;200.0;MAYOR;5049;N/A;6
15;Boyacá;15580;Quípama;0;Enero - Septiembre;2022;15580-Enero - Septiembre-2022;F;F;MAYOR;5049;N/A;6
15;Boyacá;15572;Puerto Boyacá;16;Enero - Septiembre;2023;15572-Enero - Septiembre-2023;-4.0;-20.0;MENOR;48930;N/A;3
15;Boyacá;15572;Puerto Boyacá;20;Enero - Septiembre;2022;15572-Enero - Septiembre-2022;F;F;MAYOR;48930;N/A;3
15;Boyacá;15550;Pisba;0;Enero - Septiembre;2023;15550-Enero - Septiembre-2023;0.0;0.0;IGUAL;1817;N/A;6
15;Boyacá;15550;Pisba;0;Enero - Septiembre;2022;15550-Enero - Septiembre-2022;F;F;MAYOR;1817;N/A;6
15;Boyacá;15542;Pesca;1;Enero - Septiembre;2023;15542-Enero - Septiembre-2023;1.0;100.0;MAYOR;6821;N/A;6
15;Boyacá;15542;Pesca;0;Enero - Septiembre;2022;15542-Enero - Septiembre-2022;F;F;MAYOR;6821;N/A;6
15;Boyacá;15537;Paz de Río;0;Enero - Septiembre;2023;15537-Enero - Septiembre-2023;0.0;0.0;IGUAL;4254;N/A;6
15;Boyacá;15537;Paz de Río;0;Enero - Septiembre;2022;15537-Enero - Septiembre-2022;F;F;MAYOR;4254;N/A;6
15;Boyacá;15533;Paya;0;Enero - Septiembre;2023;15533-Enero - Septiembre-2023;0.0;0.0;IGUAL;2670;N/A;6
15;Boyacá;15533;Paya;0;Enero - Septiembre;2022;15533-Enero - Septiembre-2022;F;F;MAYOR;2670;N/A;6
15;Boyacá;15531;Pauna;2;Enero - Septiembre;2023;15531-Enero - Septiembre-2023;1.0;100.0;MAYOR;7309;N/A;6
15;Boyacá;15531;Pauna;1;Enero - Septiembre;2022;15531-Enero - Septiembre-2022;F;F;MAYOR;7309;N/A;6
15;Boyacá;15522;Panqueba;0;Enero - Septiembre;2023;15522-Enero - Septiembre-2023;0.0;0.0;IGUAL;1720;N/A;6
15;Boyacá;15522;Panqueba;0;Enero - Septiembre;2022;15522-Enero - Septiembre-2022;F;F;MAYOR;1720;N/A;6
15;Boyacá;15518;Pajarito;0;Enero - Septiembre;2023;15518-Enero - Septiembre-2023;0.0;0.0;IGUAL;2446;N/A;6
15;Boyacá;15518;Pajarito;0;Enero - Septiembre;2022;15518-Enero - Septiembre-2022;F;F;MAYOR;2446;N/A;6
15;Boyacá;15516;Paipa;0;Enero - Septiembre;2023;15516-Enero - Septiembre-2023;0.0;0.0;IGUAL;35153;N/A;5
15;Boyacá;15516;Paipa;0;Enero - Septiembre;2022;15516-Enero - Septiembre-2022;F;F;MAYOR;35153;N/A;5
15;Boyacá;15514;Páez;0;Enero - Septiembre;2023;15514-Enero - Septiembre-2023;0.0;0.0;IGUAL;3288;N/A;6
15;Boyacá;15514;Páez;0;Enero - Septiembre;2022;15514-Enero - Septiembre-2022;F;F;MAYOR;3288;N/A;6
15;Boyacá;15511;Pachavita;0;Enero - Septiembre;2023;15511-Enero - Septiembre-2023;0.0;0.0;IGUAL;2474;N/A;6
15;Boyacá;15511;Pachavita;0;Enero - Septiembre;2022;15511-Enero - Septiembre-2022;F;F;MAYOR;2474;N/A;6
15;Boyacá;15507;Otanche;1;Enero - Septiembre;2023;15507-Enero - Septiembre-2023;1.0;100.0;MAYOR;8112;N/A;6
15;Boyacá;15507;Otanche;0;Enero - Septiembre;2022;15507-Enero - Septiembre-2022;F;F;MAYOR;8112;N/A;6
15;Boyacá;15500;Oicatá;1;Enero - Septiembre;2023;15500-Enero - Septiembre-2023;1.0;100.0;MAYOR;2929;N/A;6
15;Boyacá;15500;Oicatá;0;Enero - Septiembre;2022;15500-Enero - Septiembre-2022;F;F;MAYOR;2929;N/A;6
