DEPARTAMENTO;MUNICIPIO;AÑO;CONCAT;CODIGO_DANE;CASOS;POBLACIÓN;TASA;PORCENTAJE;Mun_Dep;CAMBIO;CamPORC;CAMBIOConteo;CamCasos;CamCasosPorc;PDET;CATEGORIA
CAQUETÁ;MORELIA;2013;18479-2013;18479;5;3641;137.32491073880803;0.0333979026117159;MORELIA - CAQUETÁ;Mayor;0.4943696786597087;Igual;0.0;0.0;PDET;6
CAQUETÁ;MORELIA;2012;18479-2012;18479;5;3659;136.6493577480186;0.031185679535957;MORELIA - CAQUETÁ;Mayor;inf;Mayor;5.0;inf;PDET;6
CAQUETÁ;MORELIA;2011;18479-2011;18479;0;3652;0.0;0.0;MORELIA - CAQUETÁ;Menor;100.0;Menor;2.0;100.0;PDET;6
CAQUETÁ;MORELIA;2010;18479-2010;18479;2;3655;54.71956224350205;0.0394244037058939;MORELIA - CAQUETÁ;NA;NA;NA;NA;NA;PDET;6
CAQUETÁ;MILÁN;2023;18460-2023;18460;0;10276;0.0;0.0;MILÁN - CAQUETÁ;Menor;100.0;Menor;1.0;100.0;PDET;6
CAQUETÁ;MILÁN;2022;18460-2022;18460;1;10165;9.837678307919331;0.0074393691414968;MILÁN - CAQUETÁ;Mayor;inf;Mayor;1.0;inf;PDET;6
CAQUETÁ;MILÁN;2021;18460-2021;18460;0;10057;0.0;0.0;MILÁN - CAQUETÁ;Menor;100.0;Menor;1.0;100.0;PDET;6
CAQUETÁ;MILÁN;2020;18460-2020;18460;1;9952;10.04823151125402;0.0071669175087794;MILÁN - CAQUETÁ;Menor;67.0484994640943;Menor;2.0;66.66666666666666;PDET;6
CAQUETÁ;MILÁN;2019;18460-2019;18460;3;9838;30.49400284610693;0.0237041719342604;MILÁN - CAQUETÁ;Menor;57.64383004675747;Menor;4.0;57.142857142857146;PDET;6
CAQUETÁ;MILÁN;2018;18460-2018;18460;7;9723;71.99424046076314;0.0552617036393779;MILÁN - CAQUETÁ;Mayor;248.45212383009368;Mayor;5.0;250.0;PDET;6
CAQUETÁ;MILÁN;2017;18460-2017;18460;2;9680;20.661157024793383;0.0165576620581173;MILÁN - CAQUETÁ;Menor;0.45454545454546746;Igual;0.0;0.0;PDET;6
CAQUETÁ;MILÁN;2016;18460-2016;18460;2;9636;20.755500207555;0.0164419598816178;MILÁN - CAQUETÁ;Menor;0.33208800332090505;Igual;0.0;0.0;PDET;6
CAQUETÁ;MILÁN;2015;18460-2015;18460;2;9604;20.824656393169512;0.0160513643659711;MILÁN - CAQUETÁ;Menor;60.06247396917951;Menor;3.0;60.0;PDET;6
CAQUETÁ;MILÁN;2014;18460-2014;18460;5;9589;52.14308061320263;0.038586201574317;MILÁN - CAQUETÁ;Menor;58.298571279591194;Menor;7.0;58.333333333333336;PDET;6
CAQUETÁ;MILÁN;2013;18460-2013;18460;12;9597;125.03907471084712;0.0801549662681183;MILÁN - CAQUETÁ;Mayor;99.12472647702404;Mayor;6.0;100.0;PDET;6
CAQUETÁ;MILÁN;2012;18460-2012;18460;6;9555;62.79434850863422;0.0374228154431485;MILÁN - CAQUETÁ;Mayor;18.806907378335936;Mayor;1.0;20.0;PDET;6
CAQUETÁ;MILÁN;2011;18460-2011;18460;5;9460;52.854122621564485;0.0316395621084604;MILÁN - CAQUETÁ;Menor;0.539112050739945;Igual;0.0;0.0;PDET;6
CAQUETÁ;MILÁN;2010;18460-2010;18460;5;9409;53.14061005420342;0.0985610092647348;MILÁN - CAQUETÁ;NA;NA;NA;NA;NA;PDET;6
CAQUETÁ;LA MONTAÑITA;2023;18410-2023;18410;7;15167;46.15283180589438;0.091743119266055;LA MONTAÑITA - CAQUETÁ;Menor;53.83793762774444;Menor;8.0;53.333333333333336;PDET;6
CAQUETÁ;LA MONTAÑITA;2022;18410-2022;18410;15;15003;99.98000399920016;0.111590537122452;LA MONTAÑITA - CAQUETÁ;Mayor;64.9003532626808;Mayor;6.0;66.66666666666666;PDET;6
CAQUETÁ;LA MONTAÑITA;2021;18410-2021;18410;9;14844;60.63055780113177;0.064874216103222;LA MONTAÑITA - CAQUETÁ;Mayor;790.7841552142279;Mayor;8.0;800.0;PDET;6
CAQUETÁ;LA MONTAÑITA;2020;18410-2020;18410;1;14692;6.806425265450586;0.0071669175087794;LA MONTAÑITA - CAQUETÁ;Menor;80.0408385515927;Menor;4.0;80.0;PDET;6
CAQUETÁ;LA MONTAÑITA;2019;18410-2019;18410;5;14662;34.10175965079798;0.0395069532237673;LA MONTAÑITA - CAQUETÁ;Menor;73.59087939463993;Menor;14.0;73.6842105263158;PDET;6
CAQUETÁ;LA MONTAÑITA;2018;18410-2018;18410;19;14714;129.1287209460378;0.1499960527354543;LA MONTAÑITA - CAQUETÁ;Mayor;280.41321190702735;Mayor;14.0;280.0;PDET;6
CAQUETÁ;LA MONTAÑITA;2017;18410-2017;18410;5;14730;33.944331296673454;0.0413941551452934;LA MONTAÑITA - CAQUETÁ;Mayor;24.915139171758312;Mayor;1.0;25.0;PDET;6
CAQUETÁ;LA MONTAÑITA;2016;18410-2016;18410;4;14720;27.17391304347826;0.0328839197632357;LA MONTAÑITA - CAQUETÁ;Mayor;0.013586956521749016;Igual;0.0;0.0;PDET;6
CAQUETÁ;LA MONTAÑITA;2015;18410-2015;18410;4;14722;27.17022143730471;0.0321027287319422;LA MONTAÑITA - CAQUETÁ;Menor;76.57127787944414;Menor;13.0;76.47058823529412;PDET;6
CAQUETÁ;LA MONTAÑITA;2014;18410-2014;18410;17;14659;115.96971144007097;0.1311930853526778;LA MONTAÑITA - CAQUETÁ;Menor;14.999999999999986;Menor;3.0;15.0;PDET;6
CAQUETÁ;LA MONTAÑITA;2013;18410-2013;18410;20;14659;136.43495463537758;0.1335916104468639;LA MONTAÑITA - CAQUETÁ;Mayor;5.1195421530153595;Mayor;1.0;5.263157894736835;PDET;6
CAQUETÁ;LA MONTAÑITA;2012;18410-2012;18410;19;14639;129.7902862217365;0.1185055822366369;LA MONTAÑITA - CAQUETÁ;Mayor;11.482221141752731;Mayor;2.0;11.764705882352942;PDET;6
CAQUETÁ;LA MONTAÑITA;2011;18410-2011;18410;17;14602;116.42240788933022;0.1075745111687654;LA MONTAÑITA - CAQUETÁ;Mayor;182.518376478108;Mayor;11.0;183.33333333333331;PDET;6
CAQUETÁ;LA MONTAÑITA;2010;18410-2010;18410;6;14560;41.20879120879121;0.1182732111176818;LA MONTAÑITA - CAQUETÁ;NA;NA;NA;NA;NA;PDET;6
CAQUETÁ;EL PAUJIL;2023;18256-2023;18256;7;19065;36.71649619722004;0.091743119266055;EL PAUJIL - CAQUETÁ;Menor;37.05123620151157;Menor;4.0;36.36363636363637;PDET;6
CAQUETÁ;EL PAUJIL;2022;18256-2022;18256;11;18859;58.32758894957315;0.0818330605564648;EL PAUJIL - CAQUETÁ;Mayor;81.38908036834755;Mayor;5.0;83.33333333333334;PDET;6
CAQUETÁ;EL PAUJIL;2021;18256-2021;18256;6;18659;32.15606409775444;0.043249477402148;EL PAUJIL - CAQUETÁ;Mayor;48.432391875234515;Mayor;2.0;50.0;PDET;6
CAQUETÁ;EL PAUJIL;2020;18256-2020;18256;4;18464;21.66377816291161;0.0286676700351178;EL PAUJIL - CAQUETÁ;Menor;20.922876949740058;Menor;1.0;20.0;PDET;6
CAQUETÁ;EL PAUJIL;2019;18256-2019;18256;5;18251;27.395759136485676;0.0395069532237673;EL PAUJIL - CAQUETÁ;Menor;50.58900882143444;Menor;5.0;50.0;PDET;6
CAQUETÁ;EL PAUJIL;2018;18256-2018;18256;10;18036;55.444666223109344;0.078945290913397;EL PAUJIL - CAQUETÁ;Mayor;24.466345087602576;Mayor;2.0;25.0;PDET;6
CAQUETÁ;EL PAUJIL;2017;18256-2017;18256;8;17959;44.54591012862632;0.0662306482324695;EL PAUJIL - CAQUETÁ;Mayor;32.56862854279194;Mayor;2.0;33.33333333333334;PDET;6
CAQUETÁ;EL PAUJIL;2016;18256-2016;18256;6;17856;33.60215053763441;0.0493258796448536;EL PAUJIL - CAQUETÁ;Menor;45.74169110459434;Menor;5.0;45.45454545454545;PDET;6
CAQUETÁ;EL PAUJIL;2015;18256-2015;18256;11;17762;61.9299628420223;0.0882825040128411;EL PAUJIL - CAQUETÁ;Mayor;56.31122621326426;Mayor;4.0;57.14285714285714;PDET;6
CAQUETÁ;EL PAUJIL;2014;18256-2014;18256;7;17668;39.61965134706815;0.0540206822040438;EL PAUJIL - CAQUETÁ;Menor;63.36641921761615;Menor;12.0;63.1578947368421;PDET;6
CAQUETÁ;EL PAUJIL;2013;18256-2013;18256;19;17568;108.1511839708561;0.1269120299245207;EL PAUJIL - CAQUETÁ;Menor;14.211531296572275;Menor;3.0;13.63636363636364;PDET;6
CAQUETÁ;EL PAUJIL;2012;18256-2012;18256;22;17451;126.0672740817145;0.1372169899582112;EL PAUJIL - CAQUETÁ;Mayor;68.1252562118988;Mayor;9.0;69.23076923076923;PDET;6
CAQUETÁ;EL PAUJIL;2011;18256-2011;18256;13;17337;74.98413797081386;0.082262861481997;EL PAUJIL - CAQUETÁ;Mayor;544.4136817211743;Mayor;11.0;550.0;PDET;6
CAQUETÁ;EL PAUJIL;2010;18256-2010;18256;2;17188;11.63602513381429;0.0394244037058939;EL PAUJIL - CAQUETÁ;NA;NA;NA;NA;NA;PDET;6
CAQUETÁ;EL DONCELLO;2023;18247-2023;18247;7;19907;35.16351032300196;0.091743119266055;EL DONCELLO - CAQUETÁ;Mayor;246.21992264027728;Mayor;5.0;250.0;PDET;6
CAQUETÁ;EL DONCELLO;2022;18247-2022;18247;2;19692;10.156408693885842;0.0148787382829936;EL DONCELLO - CAQUETÁ;Menor;60.42250660166565;Menor;3.0;60.0;PDET;6
CAQUETÁ;EL DONCELLO;2021;18247-2021;18247;5;19484;25.66208170806816;0.0360412311684567;EL DONCELLO - CAQUETÁ;Menor;45.01471292684596;Menor;4.0;44.44444444444444;PDET;6
CAQUETÁ;EL DONCELLO;2020;18247-2020;18247;9;19284;46.67081518357188;0.0645022575790152;EL DONCELLO - CAQUETÁ;Mayor;79.73864343497206;Mayor;4.0;80.0;PDET;6
CAQUETÁ;EL DONCELLO;2019;18247-2019;18247;5;19256;25.96593269630245;0.0395069532237673;EL DONCELLO - CAQUETÁ;Mayor;0.19734108849188203;Igual;0.0;0.0;PDET;6
CAQUETÁ;EL DONCELLO;2018;18247-2018;18247;5;19294;25.91479216336685;0.0394726454566985;EL DONCELLO - CAQUETÁ;Menor;37.05944853322276;Menor;3.0;37.5;PDET;6
CAQUETÁ;EL DONCELLO;2017;18247-2017;18247;8;19430;41.17344312918168;0.0662306482324695;EL DONCELLO - CAQUETÁ;Mayor;34.534225424601146;Mayor;2.0;33.33333333333334;PDET;6
CAQUETÁ;EL DONCELLO;2016;18247-2016;18247;6;19605;30.6044376434583;0.0493258796448536;EL DONCELLO - CAQUETÁ;Menor;39.51338944146901;Menor;4.0;40.0;PDET;6
CAQUETÁ;EL DONCELLO;2015;18247-2015;18247;10;19764;50.597045132564254;0.0802568218298555;EL DONCELLO - CAQUETÁ;Menor;27.957035880533155;Menor;4.0;28.57142857142857;PDET;6
CAQUETÁ;EL DONCELLO;2014;18247-2014;18247;14;19934;70.23176482391894;0.1080413644080876;EL DONCELLO - CAQUETÁ;Mayor;8.43784488813084;Mayor;1.0;7.692307692307693;PDET;6
CAQUETÁ;EL DONCELLO;2013;18247-2013;18247;13;20072;64.76683937823834;0.0868345467904615;EL DONCELLO - CAQUETÁ;Mayor;63.73056994818657;Mayor;5.0;62.5;PDET;6
CAQUETÁ;EL DONCELLO;2012;18247-2012;18247;8;20224;39.55696202531645;0.0498970872575313;EL DONCELLO - CAQUETÁ;Mayor;61.13132911392404;Mayor;3.0;60.0;PDET;6
CAQUETÁ;EL DONCELLO;2011;18247-2011;18247;5;20367;24.54951637452742;0.0316395621084604;EL DONCELLO - CAQUETÁ;Menor;79.04187329176281;Menor;19.0;79.16666666666667;PDET;6
CAQUETÁ;EL DONCELLO;2010;18247-2010;18247;24;20489;117.13602420811166;0.4730928444707274;EL DONCELLO - CAQUETÁ;NA;NA;NA;NA;NA;PDET;6
CAQUETÁ;CURILLO;2023;18205-2023;18205;5;8025;62.30529595015577;0.0655307994757536;CURILLO - CAQUETÁ;Menor;17.570093457943926;Menor;1.0;16.66666666666667;PDET;6
CAQUETÁ;CURILLO;2022;18205-2022;18205;6;7938;75.58578987150416;0.0446362148489808;CURILLO - CAQUETÁ;Menor;1.0582010582010497;Igual;0.0;0.0;PDET;6
CAQUETÁ;CURILLO;2021;18205-2021;18205;6;7854;76.39419404125286;0.043249477402148;CURILLO - CAQUETÁ;Mayor;48.4339190221543;Mayor;2.0;50.0;PDET;6
CAQUETÁ;CURILLO;2020;18205-2020;18205;4;7772;51.4668039114771;0.0286676700351178;CURILLO - CAQUETÁ;Menor;43.5115065068745;Menor;3.0;42.857142857142854;PDET;6
CAQUETÁ;CURILLO;2019;18205-2019;18205;7;7683;91.11024339450736;0.0553097345132743;CURILLO - CAQUETÁ;Menor;13.52499023818821;Menor;1.0;12.5;PDET;6
CAQUETÁ;CURILLO;2018;18205-2018;18205;8;7593;105.36020018438036;0.0631562327307176;CURILLO - CAQUETÁ;Mayor;300.10536020018446;Mayor;6.0;300.0;PDET;6
CAQUETÁ;CURILLO;2017;18205-2017;18205;2;7595;26.333113890717573;0.0165576620581173;CURILLO - CAQUETÁ;Menor;33.96532806671057;Menor;1.0;33.33333333333333;PDET;6
CAQUETÁ;CURILLO;2016;18205-2016;18205;3;7523;39.87770836102619;0.0246629398224268;CURILLO - CAQUETÁ;Menor;0.9171872923035949;Igual;0.0;0.0;PDET;6
CAQUETÁ;CURILLO;2015;18205-2015;18205;3;7454;40.24684733029246;0.0240770465489566;CURILLO - CAQUETÁ;Mayor;197.66568285484306;Mayor;2.0;200.0;PDET;6
CAQUETÁ;CURILLO;2014;18205-2014;18205;1;7396;13.520822065981612;0.0077172403148634;CURILLO - CAQUETÁ;Menor;75.26703623580313;Menor;3.0;75.0;PDET;6
CAQUETÁ;CURILLO;2013;18205-2013;18205;4;7317;54.66721333880005;0.0267183220893727;CURILLO - CAQUETÁ;Menor;71.75657470860423;Menor;10.0;71.42857142857143;PDET;6
CAQUETÁ;CURILLO;2012;18205-2012;18205;14;7233;193.5573067883313;0.0873199027006798;CURILLO - CAQUETÁ;Mayor;132.46232545278588;Mayor;8.0;133.33333333333334;PDET;6
CAQUETÁ;CURILLO;2011;18205-2011;18205;6;7206;83.26394671107411;0.0379674745301525;CURILLO - CAQUETÁ;Mayor;18.967527060782686;Mayor;1.0;20.0;PDET;6
CAQUETÁ;CURILLO;2010;18205-2010;18205;5;7144;69.98880179171333;0.0985610092647348;CURILLO - CAQUETÁ;NA;NA;NA;NA;NA;PDET;6
CAQUETÁ;CARTAGENA DEL CHAIRÁ;2023;18150-2023;18150;8;32164;24.87252829250093;0.1048492791612057;CARTAGENA DEL CHAIRÁ - CAQUETÁ;Menor;50.539422957343625;Menor;8.0;50.0;PDET;6
CAQUETÁ;CARTAGENA DEL CHAIRÁ;2022;18150-2022;18150;16;31817;50.287582110192666;0.1190299062639488;CARTAGENA DEL CHAIRÁ - CAQUETÁ;Menor;16.68141658795446;Menor;3.0;15.78947368421052;PDET;6
CAQUETÁ;CARTAGENA DEL CHAIRÁ;2021;18150-2021;18150;19;31480;60.35578144853876;0.1369566784401355;CARTAGENA DEL CHAIRÁ - CAQUETÁ;Menor;1.0451080050825823;Igual;0.0;0.0;PDET;6
CAQUETÁ;CARTAGENA DEL CHAIRÁ;2020;18150-2020;18150;19;31151;60.99322654168405;0.13617143266681;CARTAGENA DEL CHAIRÁ - CAQUETÁ;Mayor;17.328095406246987;Mayor;3.0;18.75;PDET;6
CAQUETÁ;CARTAGENA DEL CHAIRÁ;2019;18150-2019;18150;16;30778;51.985184222496585;0.1264222503160556;CARTAGENA DEL CHAIRÁ - CAQUETÁ;Menor;20.985119241016307;Menor;4.0;20.0;PDET;6
CAQUETÁ;CARTAGENA DEL CHAIRÁ;2018;18150-2018;18150;20;30399;65.79163788282509;0.157890581826794;CARTAGENA DEL CHAIRÁ - CAQUETÁ;Menor;6.350302876504401;Menor;1.0;4.761904761904759;PDET;6
CAQUETÁ;CARTAGENA DEL CHAIRÁ;2017;18150-2017;18150;21;29892;70.2529104777198;0.1738554516102326;CARTAGENA DEL CHAIRÁ - CAQUETÁ;Mayor;157.94234243275798;Mayor;13.0;162.5;PDET;6
CAQUETÁ;CARTAGENA DEL CHAIRÁ;2016;18150-2016;18150;8;29373;27.235896912130187;0.0657678395264715;CARTAGENA DEL CHAIRÁ - CAQUETÁ;Menor;28.711277827813433;Menor;3.0;27.272727272727266;PDET;6
CAQUETÁ;CARTAGENA DEL CHAIRÁ;2015;18150-2015;18150;11;28792;38.205056960266745;0.0882825040128411;CARTAGENA DEL CHAIRÁ - CAQUETÁ;Menor;36.62005785920925;Menor;6.0;35.294117647058826;PDET;6
CAQUETÁ;CARTAGENA DEL CHAIRÁ;2014;18150-2014;18150;17;28202;60.2794128076023;0.1311930853526778;CARTAGENA DEL CHAIRÁ - CAQUETÁ;Mayor;84.95063391879225;Mayor;8.0;88.88888888888889;PDET;6
CAQUETÁ;CARTAGENA DEL CHAIRÁ;2013;18150-2013;18150;9;27614;32.59216339537915;0.0601162247010887;CARTAGENA DEL CHAIRÁ - CAQUETÁ;Menor;68.56602241099236;Menor;19.0;67.85714285714286;PDET;6
CAQUETÁ;CARTAGENA DEL CHAIRÁ;2012;18150-2012;18150;28;27005;103.68450286983892;0.1746398054013596;CARTAGENA DEL CHAIRÁ - CAQUETÁ;Mayor;36.82725421218291;Mayor;8.0;40.0;PDET;6
CAQUETÁ;CARTAGENA DEL CHAIRÁ;2011;18150-2011;18150;20;26393;75.77766832114577;0.1265582484338416;CARTAGENA DEL CHAIRÁ - CAQUETÁ;Mayor;178.93759709013761;Mayor;13.0;185.71428571428572;PDET;6
CAQUETÁ;CARTAGENA DEL CHAIRÁ;2010;18150-2010;18150;7;25767;27.16653083401249;0.1379854129706288;CARTAGENA DEL CHAIRÁ - CAQUETÁ;NA;NA;NA;NA;NA;PDET;6
CAQUETÁ;BELÉN DE LOS ANDAQUIES;2023;18094-2023;18094;1;11542;8.66400970369087;0.0131061598951507;BELÉN DE LOS ANDAQUIES - CAQUETÁ;Menor;1.0743372032576701;Igual;0.0;0.0;PDET;6
CAQUETÁ;BELÉN DE LOS ANDAQUIES;2022;18094-2022;18094;1;11418;8.758101243650378;0.0074393691414968;BELÉN DE LOS ANDAQUIES - CAQUETÁ;Menor;1.0597302504816781;Igual;0.0;0.0;PDET;6
CAQUETÁ;BELÉN DE LOS ANDAQUIES;2021;18094-2021;18094;1;11297;8.8519075860848;0.0072082462336913;BELÉN DE LOS ANDAQUIES - CAQUETÁ;Menor;80.20536425599717;Menor;4.0;80.0;PDET;6
CAQUETÁ;BELÉN DE LOS ANDAQUIES;2020;18094-2020;18094;5;11181;44.71871925588051;0.0358345875438973;BELÉN DE LOS ANDAQUIES - CAQUETÁ;Mayor;148.2336105893927;Mayor;3.0;150.0;PDET;6
CAQUETÁ;BELÉN DE LOS ANDAQUIES;2019;18094-2019;18094;2;11102;18.014772113132768;0.0158027812895069;BELÉN DE LOS ANDAQUIES - CAQUETÁ;Mayor;98.54080345883622;Mayor;1.0;100.0;PDET;6
CAQUETÁ;BELÉN DE LOS ANDAQUIES;2018;18094-2018;18094;1;11021;9.073586788857636;0.0078945290913397;BELÉN DE LOS ANDAQUIES - CAQUETÁ;Menor;83.08683422556936;Menor;5.0;83.33333333333333;PDET;6
CAQUETÁ;BELÉN DE LOS ANDAQUIES;2017;18094-2017;18094;6;11184;53.648068669527895;0.0496729861743521;BELÉN DE LOS ANDAQUIES - CAQUETÁ;Mayor;102.16380543633755;Mayor;3.0;100.0;PDET;6
CAQUETÁ;BELÉN DE LOS ANDAQUIES;2016;18094-2016;18094;3;11305;26.53693056169837;0.0246629398224268;BELÉN DE LOS ANDAQUIES - CAQUETÁ;Menor;49.42503317116319;Menor;3.0;50.0;PDET;6
CAQUETÁ;BELÉN DE LOS ANDAQUIES;2015;18094-2015;18094;6;11435;52.4704853519895;0.0481540930979133;BELÉN DE LOS ANDAQUIES - CAQUETÁ;Menor;39.176213379973774;Menor;4.0;40.0;PDET;6
CAQUETÁ;BELÉN DE LOS ANDAQUIES;2014;18094-2014;18094;10;11592;86.2663906142167;0.077172403148634;BELÉN DE LOS ANDAQUIES - CAQUETÁ;Mayor;102.17391304347831;Mayor;5.0;100.0;PDET;6
CAQUETÁ;BELÉN DE LOS ANDAQUIES;2013;18094-2013;18094;5;11718;42.66939750810718;0.0333979026117159;BELÉN DE LOS ANDAQUIES - CAQUETÁ;Mayor;68.51567389201793;Mayor;2.0;66.66666666666666;PDET;6
CAQUETÁ;BELÉN DE LOS ANDAQUIES;2012;18094-2012;18094;3;11848;25.320729237002027;0.0187114077215742;BELÉN DE LOS ANDAQUIES - CAQUETÁ;Menor;56.64729429921867;Menor;4.0;57.142857142857146;PDET;6
CAQUETÁ;BELÉN DE LOS ANDAQUIES;2011;18094-2011;18094;7;11985;58.40634125990822;0.0442953869518445;BELÉN DE LOS ANDAQUIES - CAQUETÁ;Mayor;inf;Mayor;7.0;inf;PDET;6
CAQUETÁ;BELÉN DE LOS ANDAQUIES;2010;18094-2010;18094;0;12107;0.0;0.0;BELÉN DE LOS ANDAQUIES - CAQUETÁ;NA;NA;NA;NA;NA;PDET;6
CAQUETÁ;ALBANIA;2023;18029-2023;18029;0;4538;0.0;0.0;ALBANIA - CAQUETÁ;Menor;100.0;Menor;4.0;100.0;PDET;6
CAQUETÁ;ALBANIA;2022;18029-2022;18029;4;4489;89.1067052795723;0.0297574765659872;ALBANIA - CAQUETÁ;Menor;34.03133585802331;Menor;2.0;33.33333333333333;PDET;6
CAQUETÁ;ALBANIA;2021;18029-2021;18029;6;4442;135.074290859973;0.043249477402148;ALBANIA - CAQUETÁ;Mayor;18.757316524088253;Mayor;1.0;20.0;PDET;6
CAQUETÁ;ALBANIA;2020;18029-2020;18029;5;4396;113.73976342129208;0.0358345875438973;ALBANIA - CAQUETÁ;Mayor;2.161055505004555;Igual;0.0;0.0;PDET;6
CAQUETÁ;ALBANIA;2019;18029-2019;18029;5;4491;111.333778668448;0.0395069532237673;ALBANIA - CAQUETÁ;Mayor;inf;Mayor;5.0;inf;PDET;6
CAQUETÁ;ALBANIA;2018;18029-2018;18029;0;4675;0.0;0.0;ALBANIA - CAQUETÁ;Menor;100.0;Menor;1.0;100.0;PDET;6
CAQUETÁ;ALBANIA;2017;18029-2017;18029;1;4821;20.742584526031944;0.0082788310290586;ALBANIA - CAQUETÁ;Menor;48.67247459033396;Menor;1.0;50.0;PDET;6
CAQUETÁ;ALBANIA;2016;18029-2016;18029;2;4949;40.4122044857547;0.0164419598816178;ALBANIA - CAQUETÁ;Menor;30.275476527244564;Menor;1.0;33.33333333333333;PDET;6
CAQUETÁ;ALBANIA;2015;18029-2015;18029;3;5176;57.95981452859351;0.0240770465489566;ALBANIA - CAQUETÁ;Mayor;55.04250386398766;Mayor;1.0;50.0;PDET;6
CAQUETÁ;ALBANIA;2014;18029-2014;18029;2;5350;37.38317757009346;0.0154344806297268;ALBANIA - CAQUETÁ;Mayor;3.1401869158878384;Igual;0.0;0.0;PDET;6
CAQUETÁ;ALBANIA;2013;18029-2013;18029;2;5518;36.24501631025734;0.0133591610446863;ALBANIA - CAQUETÁ;Menor;58.47770931496919;Menor;3.0;60.0;PDET;6
CAQUETÁ;ALBANIA;2012;18029-2012;18029;5;5728;87.29050279329608;0.031185679535957;ALBANIA - CAQUETÁ;Mayor;72.04958100558665;Mayor;2.0;66.66666666666666;PDET;6
CAQUETÁ;ALBANIA;2011;18029-2011;18029;3;5913;50.73566717402333;0.0189837372650762;ALBANIA - CAQUETÁ;Mayor;inf;Mayor;3.0;inf;PDET;6
CAQUETÁ;ALBANIA;2010;18029-2010;18029;0;6066;0.0;0.0;ALBANIA - CAQUETÁ;NA;NA;NA;NA;NA;PDET;6
CAQUETÁ;FLORENCIA (CT);2023;18001-2023;18001;18;178640;10.07613076578594;0.235910878112713;FLORENCIA (CT) - CAQUETÁ;Menor;44.35897615315718;Menor;14.0;43.75;PDET;3
CAQUETÁ;FLORENCIA (CT);2022;18001-2022;18001;32;176706;18.109175692958928;0.2380598125278976;FLORENCIA (CT) - CAQUETÁ;Mayor;5.539672299374871;Mayor;2.0;6.666666666666671;PDET;3
CAQUETÁ;FLORENCIA (CT);2021;18001-2021;18001;30;174839;17.158643094504086;0.2162473870107403;FLORENCIA (CT) - CAQUETÁ;Menor;40.62731999153507;Menor;20.0;40.0;PDET;3
CAQUETÁ;FLORENCIA (CT);2020;18001-2020;18001;50;173011;28.899896538370392;0.3583458754389737;FLORENCIA (CT) - CAQUETÁ;Mayor;17.50147458281623;Mayor;8.0;19.04761904761905;PDET;3
CAQUETÁ;FLORENCIA (CT);2019;18001-2019;18001;42;170764;24.59534796561336;0.331858407079646;FLORENCIA (CT) - CAQUETÁ;Mayor;15.014679128309638;Mayor;6.0;16.66666666666667;PDET;3
CAQUETÁ;FLORENCIA (CT);2018;18001-2018;18001;36;168346;21.384529480949947;0.2842030472882292;FLORENCIA (CT) - CAQUETÁ;Menor;35.922021143529236;Menor;20.0;35.71428571428571;PDET;3
CAQUETÁ;FLORENCIA (CT);2017;18001-2017;18001;56;167802;33.372665403272904;0.463614537627287;FLORENCIA (CT) - CAQUETÁ;Mayor;3.3050857558312856;Mayor;2.0;3.7037037037037095;PDET;3
CAQUETÁ;FLORENCIA (CT);2016;18001-2016;18001;54;167157;32.304958811177514;0.4439329168036829;FLORENCIA (CT) - CAQUETÁ;Menor;17.31968241740492;Menor;11.0;16.92307692307692;PDET;3
CAQUETÁ;FLORENCIA (CT);2015;18001-2015;18001;65;166359;39.07212714671283;0.521669341894061;FLORENCIA (CT) - CAQUETÁ;Menor;0.432798946855911;Igual;0.0;0.0;PDET;3
CAQUETÁ;FLORENCIA (CT);2014;18001-2014;18001;65;165639;39.24196596212245;0.5016206204661213;FLORENCIA (CT) - CAQUETÁ;Menor;25.66669532613959;Menor;22.0;25.287356321839084;PDET;3
CAQUETÁ;FLORENCIA (CT);2013;18001-2013;18001;87;164798;52.791902814354536;0.581123505443858;FLORENCIA (CT) - CAQUETÁ;Mayor;25.388420184499907;Mayor;18.0;26.086956521739125;PDET;3
CAQUETÁ;FLORENCIA (CT);2012;18001-2012;18001;69;163885;42.10269396222961;0.4303623775962077;FLORENCIA (CT) - CAQUETÁ;Mayor;18.27735596765183;Mayor;11.0;18.965517241379317;PDET;3
CAQUETÁ;FLORENCIA (CT);2011;18001-2011;18001;58;162937;35.59658027335718;0.3670189204581409;FLORENCIA (CT) - CAQUETÁ;Mayor;113.39886195505238;Mayor;31.0;114.81481481481481;PDET;3
CAQUETÁ;FLORENCIA (CT);2010;18001-2010;18001;27;161863;16.680773246510938;0.5322294500295683;FLORENCIA (CT) - CAQUETÁ;NA;NA;NA;NA;NA;PDET;3
CALDAS;VITERBO;2023;17877-2023;17877;1;13204;7.57346258709482;0.0131061598951507;VITERBO - CALDAS;Menor;75.23856407149349;Menor;3.0;75.0;N/A;6
CALDAS;VITERBO;2022;17877-2022;17877;4;13078;30.58571647040832;0.0297574765659872;VITERBO - CALDAS;Menor;0.8793393485242262;Igual;0.0;0.0;N/A;6
CALDAS;VITERBO;2021;17877-2021;17877;4;12963;30.85705469412944;0.0288329849347653;VITERBO - CALDAS;Mayor;296.60572398364576;Mayor;3.0;300.0;N/A;6
